section,arm,week,call,scope,celltype,module,n,lam,n_perm,beta_obs,sender_set,n_senders_used,n_solid_tiles,tile_cell_coverage,N3_orig_null_mean,N3_orig_null_sd,N3_orig_null_lo,N3_orig_null_hi,N3_orig_sf,N3_orig_p,N3_orig_full_null_mean,N3_orig_full_sf,N3_occ_null_mean,N3_occ_null_sd,N3_occ_null_lo,N3_occ_null_hi,N3_occ_sf,N3_occ_p,N3_occ_full_null_mean,N3_occ_full_sf,N3_occ15_null_mean,N3_occ15_null_sd,N3_occ15_null_lo,N3_occ15_null_hi,N3_occ15_sf,N3_occ15_p,N3_occ15_full_null_mean,N3_occ15_full_sf,N3_swap_null_mean,N3_swap_null_sd,N3_swap_null_lo,N3_swap_null_hi,N3_swap_sf,N3_swap_p,N3_swap_full_null_mean,N3_swap_full_sf,N3_snap_null_mean,N3_snap_null_sd,N3_snap_null_lo,N3_snap_null_hi,N3_snap_sf,N3_snap_p,N3_snap_full_null_mean,N3_snap_full_sf,N4_orig_null_mean,N4_orig_null_sd,N4_orig_null_lo,N4_orig_null_hi,N4_orig_sf,N4_orig_p,N4_orig_full_null_mean,N4_orig_full_sf,N4_occ_null_mean,N4_occ_null_sd,N4_occ_null_lo,N4_occ_null_hi,N4_occ_sf,N4_occ_p,N4_occ_full_null_mean,N4_occ_full_sf,N4_occ15_null_mean,N4_occ15_null_sd,N4_occ15_null_lo,N4_occ15_null_hi,N4_occ15_sf,N4_occ15_p,N4_occ15_full_null_mean,N4_occ15_full_sf,N4_swap_null_mean,N4_swap_null_sd,N4_swap_null_lo,N4_swap_null_hi,N4_swap_sf,N4_swap_p,N4_swap_full_null_mean,N4_swap_full_sf,beta_obs_full,N3_tile_null_mean,N3_tile_null_sd,N3_tile_null_lo,N3_tile_null_hi,N3_tile_sf,N3_tile_p,N3_tile_full_null_mean,N3_tile_full_sf,N4_tile_null_mean,N4_tile_null_sd,N4_tile_null_lo,N4_tile_null_hi,N4_tile_sf,N4_tile_p,N4_tile_full_null_mean,N4_tile_full_sf
SPLN07,?,,tierA_p95,full,Neutrophils,il6_jak_stat3,23104,22.318425721029357,1000,0.0015312478522336898,A_SENDER_FINAL_strict,10355,4,0.357,-6.1812472980168065e-06,0.0017438032572568397,-0.0029023825492836956,0.0031877003028202826,1.0040367385913391,0.455,6.380167470175089e-06,0.991768310167208,0.0004166874679169576,0.0006081381009095652,-0.0008001203749987523,0.0016380267081438273,0.7278771902869156,0.053,-6.399894399463885e-05,1.0825714151004309,-4.225209683340158e-05,0.0009191292617070183,-0.0017421453128069753,0.0017079335653374058,1.0275932447981997,0.097,-8.797328106473998e-05,1.1135030963815906,0.0006189099493275768,0.0006036605337410547,-0.0005817632497461923,0.001761339534364057,0.5958133437217566,0.067,4.7644044598502815e-05,0.9385296703655616,2.0360734749926474e-05,0.0016268795865840098,-0.002747209231562751,0.0032075685256131477,0.9867031749822698,0.396,6.655876175682348e-06,0.9914125908920408,1.508608704506163e-05,0.0005588274674937211,-0.000912040591863426,0.0013492210717578445,0.990147847702738,0.006,-3.979409666866812e-06,1.0051342329567978,0.0003226543077624791,0.0005287959576748213,-0.0007092915793100017,0.001531247852233691,0.7892866871344107,0.056,-0.00017537846556751552,1.2262732347781398,0.0002886451160963745,0.0005176186326590868,-0.0007747220454241163,0.001339239002126281,0.8114968026402017,0.014,4.25964841281192e-06,0.9945042031114506,9.567857331599905e-05,0.0005322750026424592,-0.000826195387981951,0.001227336604842871,0.9375159461112522,0.006,4.1406995173896526e-05,0.9465767093461455,0.0007750738426463631,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Neutrophils,interferon_response,23104,8.563960425689007,1000,0.0011734643351394862,A_SENDER_FINAL_strict,10355,4,0.357,3.3367784151803377e-06,0.0006342583279322654,-0.0011623376044927994,0.0012137293449524396,0.9971564722375789,0.053,-1.2640437962989935e-05,1.0178919413579985,0.00018181810473160274,0.0003872083930749269,-0.0005427831655718568,0.0011734643351394881,0.8450586870967914,0.026,-1.1524850831756493e-05,1.0163128806015431,-6.334858713508873e-05,0.0004119798742454387,-0.0009419731704905153,0.0006863738882236823,1.0539842458250415,0.004,-1.6467844067226178e-05,1.0233094534545528,0.00019113148197681662,0.0002709854886447272,-0.00033712372481398595,0.0006916527660248284,0.8371220357931907,0.0,1.4892512725621418e-05,0.9789203534608355,2.30203679878057e-05,0.0004547296152115826,-0.0008138686720425691,0.0009081706786943033,0.9803825584651711,0.013,-1.7376794949036205e-05,1.0245960303850565,-8.93109381414694e-05,0.00038667587785995244,-0.0008843337174591531,0.0006306673167376626,1.0761087793357207,0.003,7.943285372969869e-06,0.9887566557029794,0.00023605454664888314,0.0004363564051432656,-0.0005115434943374292,0.0011734643351394866,0.798839607152761,0.056,1.7138474388693347e-05,0.9757413010826146,0.00012489790052578774,0.00035988089142779945,-0.0005693519402806563,0.0009390619510721799,0.8935648090992544,0.014,7.79569521655514e-05,0.8896556258036158,-8.036164993956407e-05,0.00032420346056181293,-0.0007091862924408124,0.0005384584101026903,1.0684823965527779,0.0,-2.5480675699923538e-05,1.0360666898346436,0.0007064877818492887,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Neutrophils,oxidative_stress,23104,6.999999999999999,1000,-0.0035495109472644506,A_SENDER_FINAL_strict,10355,4,0.357,2.8414650548168597e-05,0.001727688382015139,-0.003399827979674239,0.0032871798324648227,1.0080052297261028,0.041,1.1901530221074669e-05,1.0079666548079929,-0.0001841824236218491,0.0012993792318046048,-0.0025715809335763364,0.00242528592390254,0.948110478779113,0.012,0.00026929632709237037,1.1802617679536958,0.00015038866017321817,0.0012388119629581434,-0.002217080569858,0.002477804225607021,1.0423688396535642,0.005,0.00031058440379649996,1.2078992102554664,-0.00016385894036423837,0.0008837183048997517,-0.0018715399008948602,0.0015045742880827801,0.9538361924223612,0.0,-1.940865143114483e-05,0.9870082230294395,-4.7164371856960484e-05,0.0011500505330432162,-0.002354674884466135,0.002035178571668989,0.9867124309355042,0.003,-7.340774867821805e-05,0.9508622687093045,-5.298410213703003e-05,0.0013188384565214794,-0.0025982523989327815,0.0025183292835522036,0.9850728444216057,0.005,0.00014426579004683286,1.096568737679659,-8.644813328831942e-05,0.0012148054529890883,-0.0035495109472644527,0.0015456812691234014,0.97564505798892,0.056,0.0005718636565638825,1.3827945032659565,-0.0003224931250462753,0.001311855021967289,-0.003124459900816246,0.0022392193449687963,0.909144349788577,0.014,0.00011608969284587891,1.077708201591705,0.00011031870419373598,0.0009589723431829124,-0.0017296262479712856,0.001886048031378506,1.031079972940711,0.0,0.0002469370174727367,1.165294877295448,-0.0014939181510831806,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Neutrophils,secondary_senescence,23104,11.019082036984365,1000,0.0007701458222303551,A_SENDER_FINAL_strict,10355,4,0.357,9.54681613261175e-07,0.00037822425660149117,-0.0007329670762579231,0.0007446881490590076,0.998760388506041,0.042,-4.779327945390722e-06,1.0077930158159238,3.7870345425492806e-06,0.0003127227343891307,-0.0006618718419080075,0.0007701458222303516,0.9950827045564151,0.016,3.44084686524873e-06,0.9943894676516357,-0.0002048182829322848,0.00032941385120440625,-0.0008519342064655718,0.00045094634499720135,1.2659474050500303,0.042,-0.00011602414756542506,1.1891851798699968,6.842814456201498e-05,0.0002576169589743354,-0.0004305852384940518,0.0005830138131885952,0.9111491063291807,0.004,2.0831814880858186e-05,0.9660323240639945,-5.312247632657481e-06,0.00030822162610665357,-0.0005646006520674971,0.0006149953990291086,1.0068977166132942,0.011,-3.132982734559955e-05,1.0510853916709961,-5.7510884292597084e-05,0.00027837543082199454,-0.0006344844917613848,0.0004233089558831201,1.0746753181443542,0.01,6.713878635598953e-05,0.8905256910778094,7.773126096351e-05,0.00032317002319331664,-0.00041053621495834374,0.0007701458222303551,0.8990694246209128,0.056,5.302141600313687e-05,0.9135450133959481,-5.7410227107272e-05,0.0003359365073570706,-0.0008923647048834187,0.0004943758993392512,1.0745446192787376,0.045,2.089876649681436e-05,0.9659231549490039,-4.5633451865645794e-05,0.00025158429614000624,-0.0005487703438984674,0.0004144128830716674,1.0592530018970832,0.007,3.7322992286509606e-05,0.9391423496127976,0.0006132834910491082,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Neutrophils,tnfa_nfkb_proximal,23104,14.911122358641625,1000,0.000680158347272796,A_SENDER_FINAL_strict,10355,4,0.357,1.153718866371739e-05,0.0006796084329124537,-0.0012102374578478359,0.0013602815461189461,0.9830374960331258,0.353,1.7913354841330848e-05,0.7847001086324362,0.00022953644372995642,0.00037770830497710546,-0.00045984230416148107,0.0010772174848733176,0.6625249919370693,0.122,-9.272643341296877e-05,2.1144752737578556,2.9853947266872093e-05,0.00046921204966157384,-0.0008891399021388327,0.0008804606537323983,0.9561073573726232,0.152,-8.256247633989761e-05,1.9923150824882776,0.00019435323876278567,0.000328182104823868,-0.00046694220408101823,0.0008243878554601253,0.7142529536804537,0.071,4.144806507660011e-05,0.5018373728745532,4.5810466545245345e-05,0.0005858809020029101,-0.001025399586581194,0.0012371573081537445,0.9326473508280392,0.251,4.615998717766898e-05,0.4452049706540666,5.0051533898012964e-05,0.0003985403033792733,-0.0007096154353287211,0.0008056768245968804,0.9264119390746248,0.083,-8.975720134814748e-05,2.078788192992497,0.0001747353538866004,0.0003822594825457945,-0.00040321150152979176,0.0007508928453995204,0.7430960678682694,0.179,-0.00020244283883309361,3.433152337737542,0.0002750840520200048,0.0002984436020394791,-0.0003193953272831019,0.0007561223454025263,0.5955588090288115,0.088,1.922554586779567e-05,0.7689289374613314,8.054153492807806e-05,0.0003403364940548326,-0.0006228959512637151,0.000713533505473064,0.8815841410297731,0.04,-5.2701407542387664e-05,1.6334160976152912,8.320187589295554e-05,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Plasma cells,downstream_arrest,4497,49.99999999999999,1000,-0.0003868532170892929,A_SENDER_FINAL_strict,10355,4,0.357,-2.5951036323979417e-05,0.0004126159481033741,-0.0008025829897979854,0.0008218383072807674,0.9329176153187076,0.352,-2.688270226055195e-05,0.973982354804928,0.0004511706133428161,0.0008097144305521617,-0.0012135900279976375,0.0021536026400325635,2.166257881315945,0.624,0.00011686495180880748,1.113104360656573,-8.213534899225916e-06,0.0006264599639963032,-0.0012124871356234044,0.0012642307366892175,0.9787683427812103,0.53,-0.0002048546118355991,0.8017373939697322,0.0004441877718234174,0.0008974315325343472,-0.0012271235267367843,0.0022181826004655,2.1482075169634447,0.7,4.17186719605836e-05,1.0403762090045845,-7.55106695564462e-06,0.00044131742515914806,-0.0008242648006509528,0.0008516064439417793,0.9804807957590238,0.387,2.5459867146907107e-05,1.0246405954178914,-0.0001878247511375497,0.00048625392597429124,-0.0011020130651683113,0.0005970685041966631,0.5144805759901532,0.397,-0.00015957217942207347,0.8455626853666375,0.00043840303747376327,0.000637493712506343,-0.0007839272224893627,0.0014545283012537972,2.1332542114353714,0.819,1.1456496568414173e-05,1.011087838566473,-9.439106854004662e-05,0.0005652223159981447,-0.0011992942552524657,0.0011710747027235944,0.7560028859259572,0.488,-0.000315278505587387,0.6948668249009308,-0.00015444436716023491,0.00045460553921887985,-0.0010051952669050384,0.0005741328236984777,0.600767525413686,0.398,-0.00011266209262365053,0.8909632549433931,-0.001033248860878611,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Plasma cells,emt_ecm,4497,49.99999999999999,1000,-0.001382919537464966,A_SENDER_FINAL_strict,10355,4,0.357,-3.20562164193659e-05,0.0009660833614524762,-0.0018160077430454493,0.001768140336404263,0.9768198976506411,0.149,-3.6389173521759413e-06,0.9979476609511411,-0.0006168878026889384,0.0009516391016473336,-0.002213213494363749,0.0014587485417481927,0.5539235754671907,0.262,-0.00018883037014880656,0.893500207682616,-0.00030331631755347747,0.0009074173078671426,-0.0019754102882998427,0.0013800874818861615,0.7806695839228017,0.142,-0.00011470781592949702,0.9353051176881921,-3.285423066593142e-05,0.0010490987221390723,-0.0021176870050049874,0.001978024674058173,0.9762428472692225,0.184,8.488568601545471e-05,1.0478752857617153,3.509799347563698e-05,0.0008882755377495608,-0.001660143479318816,0.0016841834640852914,1.0253796352750755,0.105,8.702310606174314e-05,1.0490807845956442,-0.0003186187196766522,0.0005181015306152179,-0.0012734102469405977,0.000685377996459063,0.7696042965299968,0.015,-0.00015794855979713713,0.9109174609890933,-0.000998395068286472,0.00038560983740571376,-0.0014953696604886849,-0.00021401108371297048,0.2780526695597685,0.274,-0.00047097066644647014,0.7343738821006276,-0.000544390457125932,0.000628779881620573,-0.0016171840273453552,0.0006720135236819104,0.6063469765393178,0.105,-0.00014979324218133172,0.9155170369560373,-0.00030185017839795693,0.0005138094543264393,-0.0013150925050842452,0.000616323862728632,0.7817297606834889,0.018,-0.00010607499619402391,0.9401740034940972,-0.0017730585763591543,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Plasma cells,il6_jak_stat3,4497,6.999999999999999,1000,-0.0032544060911067116,A_SENDER_FINAL_strict,10355,4,0.357,5.139436699361569e-05,0.0017086766543592893,-0.0031157667816265762,0.003393372592539155,1.0157922415196003,0.052,2.340834109292506e-05,1.009137006625328,-0.0004083238444456957,0.0012236796974888677,-0.0028877637103084676,0.0021969539888499574,0.8745319935451452,0.012,-0.00023560760858851976,0.9080349917960812,9.817314308664108e-05,0.0012824060881009016,-0.002290776244675102,0.0029655040573691384,1.0301662239862805,0.02,0.0001283896773924298,1.050114500993533,9.546277763342493e-06,0.0008389753222442136,-0.001681445002476609,0.0015829721410284758,1.0029333394469206,0.0,-8.151640844672545e-06,0.996818159983683,-0.00014217279336569663,0.0011548166609232316,-0.00237575292440159,0.002184384702604848,0.9563137514540022,0.008,-5.6822263890062145e-05,0.9778204957126777,-0.00024453701380990886,0.001152835120211054,-0.0023956881187344164,0.002120858107953521,0.9248597111226674,0.006,-3.614605998419983e-05,0.985891063862917,-0.00026167082245584495,0.0012964077571250916,-0.0032544060911067108,0.002148451737322636,0.9195949076020627,0.0,-0.00017311475953895455,0.932427902576678,3.636764595930244e-05,0.0011348655309753395,-0.0023956057388616905,0.002148451737322636,1.0111748948782648,0.0,-2.985518105739245e-05,0.9883465903867829,-0.0003311002153938244,0.0008640124388016528,-0.0020685120146273304,0.0012990015586943145,0.8982609403606332,0.001,-0.0001210609892490322,0.9527461148807558,-0.0025619266848331563,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Plasma cells,interferon_response,4497,6.999999999999999,1000,-0.002617765002982049,A_SENDER_FINAL_strict,10355,4,0.357,8.361360433239631e-05,0.001556510794036125,-0.002863894491003132,0.003154319539354334,1.031940836643911,0.094,4.213462647481935e-05,1.0175131064310743,-0.00032057764669353266,0.001079030574812409,-0.0025734801606527775,0.0018541538217550983,0.8775376527960516,0.0,-0.00016145192240104507,0.9328930872995667,-0.00013966122058638855,0.0009738257851302521,-0.0021029464938903913,0.001810255406395292,0.9466486791490861,0.007,1.2730549535910709e-05,1.005291407272394,0.00011616838989940759,0.0006968372849672095,-0.0012282827158645055,0.0014375513537910694,1.0443769359614303,0.0,-4.846577248650173e-07,0.9997985537542792,-5.261769116596648e-05,0.0010297921781245083,-0.001972695361880213,0.002012081028192198,0.9798997652172649,0.012,-2.3812561354902464e-05,0.9901023942468287,-0.0005308411739099447,0.001042208652177832,-0.0024734469443020855,0.0015282636626944308,0.7972158794600613,0.02,-0.00017170113586691222,0.9286330384684752,-0.00025099910921438164,0.0011207840981354647,-0.002617765002982049,0.0022492139002757805,0.9041170200806972,0.056,-0.00014064156425584956,0.9415428380522735,-0.0002946556824049805,0.0010204729343816063,-0.002344694073261028,0.002262265009848754,0.887439979498037,0.024,-0.0002643602659480063,0.8901196032564469,-0.0005558395400520187,0.0007794281625511558,-0.0021026433519189926,0.0009684068914045252,0.7876663721079511,0.001,-0.0002894095331209038,0.8797079651639259,-0.0024058910759577035,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Plasma cells,oxidative_stress,4497,9.962242533302096,1000,0.0014652822672983784,A_SENDER_FINAL_strict,10355,4,0.357,-3.8307920448882794e-05,0.0018853712073415834,-0.003941859818417341,0.003468979893017857,1.0261437139476977,0.462,-6.876154273510785e-05,1.0392899778946438,6.257423805122492e-05,0.0014956345943788875,-0.0022135886833675625,0.0032042714047215556,0.9572954375769547,0.375,-0.00016068357385872056,1.0918137350300918,0.0001287112926400653,0.001776909067646463,-0.0034578963750396424,0.0033916198794880182,0.9121593869573148,0.411,9.117992440375148e-05,0.9479002786767087,0.00026134050181145045,0.0013658799446883585,-0.002357954388707004,0.003210441677738159,0.8216449433368914,0.279,0.00011522894246891224,0.9341587983290663,1.885981050893739e-06,0.001529720238309628,-0.0030260310536031967,0.0029261574703627756,0.998712888913635,0.332,0.0003253382944959578,0.8141034379017659,0.00040516947303555754,0.0016930513495212805,-0.003202227106761665,0.003756360886928795,0.7234870836302477,0.406,0.0008651839109618464,0.5056385388640126,0.0006673569850973198,0.0013776595476389215,-0.0015052739959642238,0.0037034063541588674,0.5445539743494182,0.308,0.0002036375363095472,0.8836426004729995,-5.572830426356778e-05,0.0018805588246070116,-0.0037673476951371942,0.003500731036351899,1.0380324702668497,0.448,-7.991873333127254e-05,1.0456651369508967,0.0002547662463015752,0.0014226612277302819,-0.002912785841594287,0.0029625641803453892,0.8261316252933971,0.298,0.0008706350459288879,0.5025237894875937,0.0017501038794038484,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Plasma cells,secondary_senescence,4497,6.999999999999999,1000,0.0009052311263593739,A_SENDER_FINAL_strict,10355,4,0.357,7.956339697963409e-07,0.0008040524266547839,-0.001514832917939026,0.0015653714423700111,0.9991210709103694,0.272,9.651146307153131e-06,0.990280564632487,-0.00015244214386682126,0.000678583201511286,-0.001894937973740181,0.001008325361673905,1.1684013501390607,0.182,-0.0001008684359179645,1.1015821553549705,-4.0871590788682646e-05,0.0006496821453866723,-0.0013712548803408737,0.0012356322379868576,1.0451504478784976,0.154,-2.1904323905545515e-05,1.0220593133388958,6.625543202463693e-06,0.0004766598293832924,-0.0009220898598653364,0.0009550199465520806,0.9926808270180566,0.065,1.2751343592832892e-05,0.9871584311381092,-6.237757187560757e-05,0.0005754162954375504,-0.0011985136888488447,0.0010618112716378292,1.0689078955188775,0.12,1.2770968178960885e-05,0.9871386676933934,-4.7476552201925717e-05,0.0007135581166873331,-0.0014844719378417173,0.0013540844094529411,1.0524468843585453,0.198,-2.7239437976604563e-05,1.027432177322269,4.5957034294464765e-06,0.0005802062667712036,-0.0014460820528835402,0.0009052311263593747,0.9949231712259726,0.13,9.167362751857655e-05,0.907677713173629,0.00014248871876672902,0.0007180797188088301,-0.0012602115045609724,0.001528538700079402,0.8425941015309703,0.195,0.0002383545301672616,0.759958933707432,-0.00012162579334757664,0.000530895074103372,-0.0011442607555657543,0.0008967259856751822,1.1343588281555528,0.101,-5.3407421527180334e-05,1.0537853188790864,0.0009929739683656844,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Plasma cells,tnfa_nfkb_proximal,4497,6.999999999999999,1000,-0.00041784719913247673,A_SENDER_FINAL_strict,10355,4,0.357,5.891784357785118e-05,0.0010103492646622422,-0.0018082057543852086,0.002130355358725058,1.1410033229854715,0.69,4.6313683999468503e-05,1.169157054220555,-8.308483558477297e-05,0.0008535786655779422,-0.001417480495408738,0.0016600094122307114,0.8011597642457063,0.628,-5.324199472213796e-05,0.8055378408652064,0.00011878272902701852,0.0008804011362330491,-0.0016597545960734983,0.0018031681823538447,1.2842731248974077,0.613,8.984791191450935e-05,1.3281623657384005,-2.44954238387009e-05,0.0005779421969290961,-0.001137968701754457,0.0011039220442443385,0.9413770778180214,0.48,-3.7874162308475474e-05,0.8616676287887959,-0.00020227543480837168,0.0006859459160085546,-0.0015370335640131913,0.001278397571790212,0.5159105165038067,0.57,-0.00016878169854682846,0.3835382447042896,8.028954018649504e-05,0.0008720573089779212,-0.001642084594877961,0.0018751310205030209,1.1921504807336032,0.624,0.0001268275845197833,1.463227684317257,-0.0003681283825079662,0.0008597044202911696,-0.0018087604156164004,0.0013187145222519818,0.11898803373035752,0.813,-0.0003444928292054985,-0.25823271129058967,-3.4333652847066625e-06,0.0008652599941194702,-0.0016275946005045122,0.001666097348677411,0.9917832037839791,0.632,-5.446667840989711e-05,0.8010647809165381,-0.00010441406811759974,0.0006166327570101693,-0.0013502585599851121,0.0010488620907611245,0.7501142323452653,0.506,-5.15694629204057e-05,0.8116466304979739,-0.0002737910293654237,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Stromal,downstream_arrest,25721,36.94920399670096,1000,0.001889580319455405,A_SENDER_FINAL_strict,10355,4,0.357,2.078964070860935e-05,0.00046677752575061636,-0.0009417585081401338,0.0008970882261850664,0.9889977470158023,0.0,6.733568971368786e-07,1.0390772032860687,0.0010842678089483084,0.0003863205260935126,0.00024895058739139443,0.0017447748493368085,0.4261859113452215,0.0,-7.230498546756514e-05,-3.196105553720824,0.0002953903657567041,0.0006906298672650534,-0.0009665116451387076,0.00138836724074286,0.8436740885183233,0.0,-4.421901492596289e-05,-1.5661806431609147,0.001163009616156862,0.00019480006388165145,0.0007822152999372786,0.0015450576674367184,0.38451432618008397,0.0,-1.882006740388184e-05,-0.09219286670424633,1.0696374505758714e-05,0.0004433419320971596,-0.0009079466696582519,0.000846048917899031,0.9943392856098112,0.0,2.318025632866461e-05,2.3452295396838743,9.048916826425438e-05,0.0004501324763475338,-0.0006804373582594922,0.0010242394707453847,0.9521114993988008,0.0,1.9677373577411164e-05,2.141945275514276,0.0013224434397043586,0.000278947493493787,0.0009639549782058228,0.0018895803194554056,0.3001390699890971,0.056,-0.0001267803430096246,-6.357496830477288,0.0005921460901978236,0.00040146234637080297,7.64511330303693e-05,0.0016212231903247507,0.6866256045847865,0.014,-1.0513473328742452e-05,0.38986719189064034,6.082398136018857e-05,0.000423505402164978,-0.0006955053069720457,0.000990333881913313,0.9678108515769689,0.0,3.4380063344988515e-05,2.995192638602961,-1.723145057765526e-05,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Stromal,emt_ecm,25721,49.99999999999999,1000,-0.02611953821571672,A_SENDER_FINAL_strict,10355,4,0.357,-0.0002737083345665691,0.004563941386596258,-0.00841914518070063,0.00887881997752042,0.989520935159494,0.0,5.264770506596454e-06,0.9911698072328199,-0.016077083034906684,0.005040813390681238,-0.02323830345762933,-0.0054134474837248,0.38448057916917006,0.0,-0.0005113754090933291,1.8576904602075328,-0.0046899247160920145,0.00754286313164258,-0.019485171724745787,0.007405893706997374,0.8204438119327094,0.0,-0.00012169283918160282,1.2041059960757345,-0.018980774396339845,0.001114948005001839,-0.02114305122991442,-0.016897477945409765,0.27331125689968433,0.0,8.91541591884423e-05,0.8504686176456422,8.541262852875819e-07,0.0044981977072155385,-0.008555426554186838,0.009025905651066576,1.000032700665618,0.0,-0.00016966721057923726,1.28456970228945,-0.0007900518117744287,0.004512973118833896,-0.012923951453032977,0.0048560257607248875,0.969752458667166,0.0,0.00011309209853931043,0.8103193616329837,-0.01960254524632212,0.0035793884716812828,-0.026119538215716713,-0.013592481465090409,0.2495064390331823,0.0,-0.00014008708127841561,1.23495723704009,-0.006454787253913586,0.006532449764312035,-0.023709435288568555,-0.0004590884944639036,0.7528751388862764,0.0,-4.432776539299657e-05,1.074347535731723,-0.00022205315706832408,0.004289926649285309,-0.01314276248970612,0.005266237858099066,0.9914985802875064,0.0,9.851858465185256e-06,0.9834762390395623,0.0005962237343407004,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Stromal,il6_jak_stat3,25721,49.99999999999999,1000,0.005539051249219891,A_SENDER_FINAL_strict,10355,4,0.357,4.875951258679766e-05,0.001451091697179349,-0.0024137787537967348,0.003230151441366786,0.991197136406047,0.0,1.1269263844325662e-05,1.0185950326496445,0.0035982310144889304,0.0012661434863744264,0.0014080999324189724,0.005614810076276196,0.3503885678985732,0.036,-0.00011930116384198668,0.8031451683599237,0.001154074518515936,0.0013573314890680285,-0.001085615477766466,0.00451245214933295,0.7916476185919973,0.007,0.00019071573779683143,1.31469361442973,0.005833690766157008,0.0005814842649026061,0.004697238647854298,0.006887436034893813,-0.05319313790039655,0.679,7.404746626264899e-05,1.1221832296943437,-0.00013896293047572697,0.0013072853176589422,-0.002443005128112773,0.002850450356889298,1.025087857870118,0.0,9.094642641920678e-06,1.0150067634585125,0.00022694130266499635,0.0009701518092569854,-0.0009692300270231235,0.002876364114972613,0.9590288494447569,0.003,-3.165992307521116e-06,0.994775902743947,0.004345933658752506,0.0008977196065510529,0.002917276963533558,0.005666042260263736,0.21540107444129913,0.062,-0.00034457342995297257,0.431430990640816,0.0012867005163230089,0.0016155108822285458,-0.0004986914950144046,0.005243613180713462,0.7677038073073931,0.006,0.00015862926852233902,1.2617488123545324,2.0293259020054635e-05,0.000960828349791957,-0.001204630453948768,0.0026718258726619957,0.9963363294349528,0.0,3.2776679392483846e-05,1.0540836945402654,-0.0006060362493927172,,,,,,,,,,,,,,,,
SPLN07,?,,tierA_p95,full,Stromal,interferon_response,25721,49.99999999999999,1000,0.0029413158938627194,A_SENDER_FINAL_strict,10355,4,0.357,2.8046341440683685e-05,0.0007733794618974718,-0.0014286709110131965,0.001483033675772701,0.9904646959208956,0.0,6.381744056877371e-06,1.010272969814023,0.0017619631370031645,0.0007540151191838342,0.00037795702639012994,0.0030346545717579885,0.4009609302150662,0.043,-0.00018418038543053296,0.7035168563640608,0.0006674023264000205,0.0007130491348260317,-0.0003091501293668086,0.002426943673065674,0.7730939652579968,0.006,2.345885430410907e-05,1.037762733821637,0.003463997721841069,0.0004721287374825311,0.0025335572225409415,0.0043506645300651825,-0.17770339767617793,0.865,8.672903016904446e-05,1.139611476265006,-5.253371074360509e-05,0.0007021576920883451,-0.0013604671090894983,0.001361729813145553,1.0178606149897809,0.0,2.5918914375365644e-05,1.0417227990682945,0.0003235855021763399,0.000698157044654483,-0.0008589261549006808,0.001684197970032239,0.8899861443473223,0.001,-2.380704936050149e-05,0.9616767615150873,0.0023042700236465524,0.00041117286241947125,0.0016029524860950556,0.0029413158938627194,0.21658532888133913,0.056,-0.00025073745084767165,0.5963770654469721,0.00102818627537232,0.000705690248589422,7.400494000242273e-05,0.0028512941811885584,0.6504332372059358,0.014,0.00017273115490130687,1.2780528213647446,0.00020511218903439217,0.0007042455193361054,-0.0010286645814667312,0.0015397277149302422,0.9302651614325498,0.0,1.3053456766233514e-06,1.0021012714727044,-0.0006212170552828925,,,,,,,,,,,,,,,,
