section,arm,week,call,celltype,module,n,lam,n_perm,beta_obs,sender_set,N1_null_mean,N1_null_sd,N1_null_lo,N1_null_hi,N1_sf,N1_p,N1_full_null_mean,N1_full_sf,N3_null_mean,N3_null_sd,N3_null_lo,N3_null_hi,N3_sf,N3_p,N3_full_null_mean,N3_full_sf,N4_null_mean,N4_null_sd,N4_null_lo,N4_null_hi,N4_sf,N4_p,N4_full_null_mean,N4_full_sf,beta_obs_full
SPLN44,?,,tierAmg_p95,Plasma cells,secondary_senescence,11801,30.20149733539872,1000,-0.0020138980526786957,A_SENDER_FINAL_strict,-0.0002598393084392647,0.00046177815126774175,-0.0011809290720549814,0.0005985385194670902,0.8709769304887847,0.0,6.93007573583563e-05,1.0775405193483152,-4.13566030617376e-05,0.0005951558470907456,-0.0010955382909995429,0.0012615437801697489,0.979464400888253,0.0,-6.777924368166778e-06,0.9924161900151603,-0.00043735946702014013,0.00039996247320983863,-0.0012129162030494122,0.0002674496284603081,0.7828293907735766,0.003,3.879125481656265e-05,1.0434034801249745,-0.0008937360484658932
SPLN44,?,,tierAmg_p95,Plasma cells,tnfa_nfkb_proximal,11801,49.99999999999999,1000,-0.0014710872098290665,A_SENDER_FINAL_strict,-0.0003279599185718681,0.0006964806348587935,-0.0016650253921948297,0.0010723467204980974,0.77706289852797,0.057,3.9256072635649867e-05,1.0458144214017615,-4.4212916481760514e-05,0.0007599914272205965,-0.001591543253428903,0.0013107657346612296,0.9699454143939584,0.054,-2.3346485105249017e-05,0.9727531147399988,-2.7261190262009756e-05,0.000481600565643318,-0.0011939685237021753,0.000728209729358883,0.9814686783490033,0.015,4.0080008241812305e-05,1.046776008502412,-0.0008568496869446558
SPLN44,?,,tierAmg_p95,Stromal,downstream_arrest,30666,49.99999999999999,1000,0.003381039204320927,A_SENDER_FINAL_strict,0.0022347452907025564,0.00030822105297468254,0.0016400658746751164,0.0028571714300710364,0.3390359721808079,0.0,1.9172118039200463e-05,1.0925206655018649,6.144378469094272e-05,0.0006794632166377811,-0.0012704266256334626,0.0011658242923395612,0.9818269529047701,0.0,7.300463317940751e-06,1.0352305219103481,0.0007745693228412824,0.00042159192808221755,6.3795882875689e-05,0.0015694030110080678,0.7709079143917077,0.001,0.00012212987873095758,1.5893734659230943,-0.00020721984580638378
SPLN44,?,,tierAmg_p95,Stromal,emt_ecm,30666,49.99999999999999,1000,-0.023540846011821978,A_SENDER_FINAL_strict,-0.016882942867247758,0.0015225826072707747,-0.019963718399708095,-0.013863600788484217,0.2828234440355579,0.0,-0.0001175355955388717,1.090824847253284,-0.0002106595110473174,0.004596770774068696,-0.009454076984806332,0.00704246409960348,0.9910513194410462,0.0,3.7034453129151854e-05,0.9713818734389134,-0.0015672800374023918,0.0035929263594354595,-0.012249182187362309,0.0025660414274518662,0.9334229518932616,0.0,-0.00020384058576164448,1.1575164526196522,0.0012940907592291267
SPLN44,?,,tierAmg_p95,Stromal,il6_jak_stat3,30666,49.99999999999999,1000,0.0009784543438756102,A_SENDER_FINAL_strict,0.0025276913040435376,0.0007824213637600139,0.0010327946565244497,0.004103207477486867,-1.5833513028635295,0.98,0.00012219751595378046,1.1507500805512474,-4.991556329764067e-05,0.0009531823957153427,-0.0016678258797730296,0.0018882353628481962,1.051014708667885,0.323,-1.5694849603271114e-05,0.9806379055788029,-0.0004558278722982498,0.0004934164262634474,-0.0014058396918751768,0.0005531214306501082,1.4658652446599987,0.156,9.497994340920293e-05,1.1171728738340798,-0.0008105966876232575
SPLN44,?,,tierAmg_p95,Stromal,interferon_response,30666,49.99999999999999,1000,0.0009069695914978363,A_SENDER_FINAL_strict,0.002413119014006088,0.0005993842610940452,0.0012008103849018156,0.00360221985358683,-1.6606393826510608,0.996,3.095599595936502e-05,1.0302340572366897,-2.1015491801276147e-05,0.0007513145573741489,-0.0011772249680107466,0.001875475248145686,1.0231711095920752,0.2,-3.1867177442743153e-06,0.9968876011353653,-0.0002445085214363919,0.00039836651519726385,-0.001020566006299236,0.000554092782457637,1.269588444561402,0.055,-7.526379707765716e-06,0.9926491463828735,-0.0010238783275768617
SPLN44,?,,tierAmg_p95,Stromal,oxidative_stress,30666,49.99999999999999,1000,0.0008617373863788956,A_SENDER_FINAL_strict,0.002448204766553441,0.0008404950274919742,0.0008177546089910386,0.004148809953825414,-1.8410102720981345,0.97,0.00019105462024113776,2.196485271383587,1.5635244627883876e-05,0.0009057919749013998,-0.0016550870462358966,0.0017453323387061725,0.9818561375251633,0.35,-1.1955154134045745e-05,0.9251304898020657,0.0007422612908015032,0.0005640713601836427,-0.00045279424205744355,0.0017378516314467086,0.1386455983759072,0.431,0.0003284739342111959,3.0570778336638926,-0.00015967987639346927
SPLN44,?,,tierAmg_p95,Stromal,secondary_senescence,30666,7.361938632551805,1000,-0.002995237931753632,A_SENDER_FINAL_strict,-0.00030782783374045606,0.00036931066117159916,-0.0010111179819394381,0.00041679181983566665,0.8972275856695527,0.0,-4.757848663725435e-05,0.8607363384001693,-4.120283761575137e-05,0.0008202865902819772,-0.0016052092328895117,0.0014919459281615187,0.9862438849418457,0.0,-2.152031666293787e-05,0.9370093857730669,-0.0003800910928784056,0.0006195887627525715,-0.0015576189731205277,0.0009008980082966542,0.8731015359918762,0.0,-2.61946157806117e-05,0.923327571647638,-0.0003416432261702947
SPLN44,?,,tierAmg_p95,Stromal,tnfa_nfkb_proximal,30666,49.99999999999999,1000,-0.004394808818787377,A_SENDER_FINAL_strict,-0.005653138497344058,0.00081296435270639,-0.007317395331363768,-0.004192214653400865,-0.2863218243254278,0.94,-0.00020229813514886322,1.1638873063948432,-5.7622667195523586e-05,0.001302427975335168,-0.0028230789831926477,0.0018844106444750547,0.9868884701083713,0.004,1.6779512479099456e-06,0.9986406453520718,6.425870678846703e-05,0.0012648396208127903,-0.0038108973364892893,0.0019098031299819367,1.0146215021945364,0.018,-0.00011171269544810517,1.0905015398862923,0.0012343734215844594
SPLN44,?,,tierAmg_p95,T/NK cells,downstream_arrest,31806,40.868941774896264,1000,0.004121892659285443,A_SENDER_FINAL_strict,0.0025054503713855336,0.00038565928389519506,0.00173615723806246,0.0032451666516499483,0.3921602092811729,0.0,-5.469531551508904e-05,1.1665133225704027,9.931848948510058e-05,0.0009259566768292749,-0.0019926175144371304,0.001626130317800371,0.9759046395200602,0.0,-8.386638725400924e-07,1.0025532114884297,0.0008783900477781104,0.0005982829918204918,-0.00030539710608146176,0.001819498974760554,0.7868964283193185,0.0,-9.894923860730811e-05,1.301239079273051,0.000328474110484244
SPLN44,?,,tierAmg_p95,T/NK cells,emt_ecm,31806,30.20149733539872,1000,-0.003151537994756196,A_SENDER_FINAL_strict,0.0005126483089203018,0.00044741790480110093,-0.0003179192978668872,0.0013907395577509632,1.162666072810574,0.0,0.00019582164056114918,1.2601543617826778,-4.126658911053726e-05,0.0011639277021032702,-0.0021697236364614948,0.0023865168001543017,0.986905888750445,0.0,5.365489755058301e-07,1.000712819869591,0.0002791292270375336,0.0007886517816399209,-0.0015191888846508715,0.001618755885417748,1.0885692089075154,0.002,0.00012187702256316512,1.1619169307847372,-0.0007527132707647254
SPLN44,?,,tierAmg_p95,T/NK cells,il6_jak_stat3,31806,45.204502969779604,1000,-0.0027147714448377026,A_SENDER_FINAL_strict,-0.001183109054018661,0.0006592764573412615,-0.002369211347363478,0.00014835178496896628,0.5641957055838301,0.005,6.233814452305894e-05,0.8607105331777051,-5.860928139208737e-05,0.0009858420857233106,-0.0019420616227312482,0.0018331610043955165,0.9784109702849806,0.001,9.676813856478567e-06,0.978377953772607,-0.0008181039935822165,0.00048558548993865705,-0.001870209734139128,7.807605815146919e-06,0.6986471936199677,0.001,1.175305909518063e-05,0.9737387542182447,0.0004475438519883903
SPLN44,?,,tierAmg_p95,T/NK cells,interferon_response,31806,18.24260882600192,1000,-0.0028008976911334713,A_SENDER_FINAL_strict,-0.001112499862656484,0.00039962980932991106,-0.0018828273462485638,-0.0002964523029914697,0.6028059624675988,0.0,-3.52802069470837e-05,1.1085400960994027,-3.453627702110985e-05,0.0008782823365435952,-0.0016946696810090248,0.0016860734552200506,0.98766956853496,0.0,1.7510344519721437e-05,0.9461291573557133,-0.0007802805428420599,0.0005662857845901598,-0.001931921856675919,0.00019955811901158562,0.7214176921520133,0.0,-9.126421558674195e-05,1.280775754662641,0.0003250430782258894
SPLN44,?,,tierAmg_p95,T/NK cells,oxidative_stress,31806,6.999999999999999,1000,-0.000574777741756582,A_SENDER_FINAL_strict,9.089574520130673e-05,0.000603672610444116,-0.0011059480828707828,0.0012777295500986429,1.1581406839511907,0.335,8.051958481984906e-05,0.9368585011986935,7.003418965424256e-05,0.0009908208553310463,-0.001864432654928658,0.0021054405615228223,1.1218456884572645,0.554,6.148276230044617e-05,0.9517867141170648,0.0003962950248123097,0.0009565524555788055,-0.0014679229089073207,0.0021717275958712903,1.6894752458597124,0.607,0.00016375048870407078,0.8715908519727906,0.0012752244775377898
SPLN44,?,,tierAmg_p95,T/NK cells,secondary_senescence,31806,20.177866835741543,1000,-0.0019731613380574676,A_SENDER_FINAL_strict,-0.0005314680060557965,0.00028725144914790943,-0.0010973509911612537,2.487856898739935e-05,0.7306515205801596,0.0,4.195373207824482e-05,1.1659291767049587,-2.7903088941735664e-05,0.0006036948076595895,-0.00111260924661369,0.0012644804292600569,0.9858586885909666,0.002,-3.235189309434499e-06,0.9872046592279805,-3.5173411554442296e-05,0.0003976398493857827,-0.0008477415343296521,0.0006612644485058198,0.9821740823337489,0.0,0.00016586580340858793,1.656007817177368,-0.0002528411995489103
SPLN44,?,,tierAmg_p95,T/NK cells,tnfa_nfkb_proximal,31806,23.47241150476913,1000,-0.0010832007446222292,A_SENDER_FINAL_strict,-0.00042093747475706843,0.0003286171522194631,-0.0010611890051055212,0.00020323437896767408,0.6113947697627625,0.021,1.2652624296515601e-05,1.0214707023275662,-6.182791393855634e-06,0.00040982422496441926,-0.0007512005073348093,0.0007712357200584371,0.9942921093577979,0.003,2.0835538679097137e-06,1.0035356589931828,1.3830857822244496e-06,0.0003011250681889478,-0.0006380988791270413,0.000543774604473557,1.0012768508414447,0.001,8.24487637452379e-05,1.1399103318145103,-0.0005892971782423219
SPLN44,?,,tierA_p95,B cells,downstream_arrest,38355,49.99999999999999,1000,0.0053698870657443885,A_SENDER_FINAL_strict,0.005766907239620531,0.0005248205014226761,0.004746059538914921,0.006816076817405111,-0.07393454816001913,0.772,-2.4426924882656535e-06,0.974038072061896,0.0002789892937191859,0.0018410395248224221,-0.00300070594509276,0.0036649805744243392,0.9480455938265601,0.0,-1.738342369935986e-05,0.8152419121242944,0.002327042685386438,0.001461346415235064,-0.0009684532613076982,0.004400721603912924,0.566649604191656,0.002,-1.0211765075712498e-05,0.891465212960665,-9.408748433819264e-05
SPLN44,?,,tierA_p95,B cells,emt_ecm,38355,49.99999999999999,1000,-0.005863545056133336,A_SENDER_FINAL_strict,-0.0032854362069560327,0.0006723004294778123,-0.004573584402422708,-0.0019238964657202961,0.4396843248404089,0.0,0.00021963933575193503,2.4276305641261353,-0.00036712311208946094,0.0023975432932230203,-0.004761024872384792,0.0041764065553224665,0.9373888818837598,0.0,-1.6302448708539455e-05,0.894035947765315,-0.001714653722276142,0.0018422921431301776,-0.00453001961834755,0.0022689576733029566,0.7075738813531255,0.013,-0.00024248235311346168,-0.576107564616664,-0.00015384886067242338
SPLN44,?,,tierA_p95,B cells,il6_jak_stat3,38355,42.98209161773131,1000,-0.005782818450594563,A_SENDER_FINAL_strict,-0.003448187203728766,0.0005858513675769454,-0.004589412557059627,-0.0023054520966271515,0.4037185788922287,0.0,0.00015155427365291053,1.1378046007901905,-0.00023703656317294422,0.0016670983102354364,-0.0035129214949960537,0.002590545882470476,0.9590102014790775,0.0,-2.1685094197945515e-05,0.9802822732937946,-0.0013454613573850233,0.0013243764694136485,-0.0037457802685749724,0.0011203176591706699,0.7673346709947829,0.0,8.50245934465351e-05,1.0773107869203462,-0.001099776587892404
SPLN44,?,,tierA_p95,B cells,interferon_response,38355,40.868941774896264,1000,-0.0028144058601467918,A_SENDER_FINAL_strict,-0.002310471880699403,0.00042602069360905034,-0.003167373868504068,-0.0014981966019480659,0.17905519121577762,0.115,7.258099405502938e-05,0.8753325169934787,-0.00012039244503705655,0.0010094934520678655,-0.0021283682251008423,0.0015420446364448693,0.9572227848364495,0.0,5.064483001015773e-06,0.9913010787922352,-0.0007714927705151152,0.0007924676611740014,-0.002113865519634051,0.001147855095307967,0.7258772157065946,0.0,0.0002845339469155734,0.5112752111801964,0.0005821966747434274
SPLN44,?,,tierA_p95,B cells,oxidative_stress,38355,6.999999999999999,1000,-0.0010358913070729048,A_SENDER_FINAL_strict,0.00015990468433113654,0.000570722038741217,-0.0010167609280884447,0.0012266539309624274,1.1543643461812374,0.085,-4.008156210275266e-05,0.9400865652407325,-5.935641539213854e-05,0.0010208046387970124,-0.002136454918893409,0.0018860331823152686,0.9427001510806566,0.301,-2.86156579649849e-05,0.9572256602129564,0.00038962901750331716,0.0008811223724209669,-0.0013341892416069078,0.002041141479949199,1.3761292471932054,0.29,0.00017118884605217956,1.2558910187474244,-0.0006689912248196192
SPLN44,?,,tierA_p95,B cells,secondary_senescence,38355,49.99999999999999,1000,-0.00300127927035722,A_SENDER_FINAL_strict,-0.0020843694108373914,0.000372688582794443,-0.002820744802074304,-0.0013712009940805854,0.30550634476967403,0.007,8.456326485963098e-05,1.241436913123145,-0.00017712234440074863,0.001142744281255636,-0.0022991490761379643,0.002037028985715277,0.9409843841757296,0.0,-1.5201048199520014e-05,0.9565994269542413,-0.0009069246634794086,0.0008902346721515859,-0.002271683404362724,0.0009106550712796748,0.6978206352081777,0.005,-0.00011375899608043218,0.6752062387936594,-0.00035024994217226177
SPLN44,?,,tierA_p95,B cells,tnfa_nfkb_proximal,38355,49.99999999999999,1000,-0.00206039073415424,A_SENDER_FINAL_strict,-0.0015040467259265756,0.0003928902551890795,-0.002280875390771851,-0.0006965788317600886,0.27001869063250056,0.087,3.349065522772815e-05,1.0709781312192668,-0.00010974144679806693,0.0008164890048579446,-0.0016589631610339415,0.0013900727160119683,0.9467375556592599,0.003,-2.1477434024321733e-05,0.954481985495186,-0.000502832937372566,0.0007137851249058988,-0.0017884110927251493,0.0008245819364147498,0.7559526311988723,0.002,-0.0001238289895690733,0.7375640992802662,-0.00047184470276159156
SPLN44,?,,tierA_p95,Endothelial,downstream_arrest,51124,49.99999999999999,1000,0.0001808515196869035,A_SENDER_FINAL_strict,2.2692366846127395e-05,0.00022416540834985856,-0.00040662101801412575,0.0004763109549866255,0.8745248760673219,0.421,9.704891108379434e-06,0.9618440014427777,3.932962246620695e-06,0.0001891459948224212,-0.0003216474666102518,0.00037243147593557334,0.9782530870991322,0.354,5.656919900980676e-06,0.9777591087659113,-4.9363077429664766e-05,0.00014951083229388097,-0.00039425957030421774,0.00020813074971295039,1.272948093082789,0.241,2.471962195493863e-06,0.9902811700913025,0.00025434771661984087
SPLN44,?,,tierA_p95,Endothelial,emt_ecm,51124,6.999999999999999,1000,-0.0012863343549875837,A_SENDER_FINAL_strict,-1.542051666751075e-05,0.00023704455054650514,-0.00045201214341731124,0.0004461106864227197,0.9880120463177245,0.0,4.434804675904897e-05,1.0506794939576334,1.2192504410264392e-05,0.0005474303504493673,-0.0010369680150975411,0.0010483368612279082,1.0094784877376475,0.021,9.841304250129823e-06,1.0112463198658894,0.0005014304820085585,0.0003971169700344055,-0.0002495638979341973,0.0013020731845943241,1.3898134882772362,0.029,0.00018674900725167343,1.2134106432246439,-0.0008750688551887009
SPLN44,?,,tierA_p95,Endothelial,il6_jak_stat3,51124,49.99999999999999,1000,0.0004405899650838675,A_SENDER_FINAL_strict,0.0001716158324135143,0.0005000038006465385,-0.0008769582059614677,0.0010896014731659228,0.6104862888085824,0.425,0.00010214642955303879,1.1575833513422003,-1.355920606241431e-05,0.0004870880928281754,-0.000930459012744429,0.0009515367493865291,1.0307751132276317,0.394,-2.3704346625419772e-07,0.9996343082769554,-0.00037685528639040103,0.00035422720984811104,-0.0010561348030973133,0.00036316955829685774,1.855342418701401,0.424,-0.00026018094343634016,0.5986136255424876,-0.0006482057189608984
SPLN44,?,,tierA_p95,Endothelial,interferon_response,51124,6.999999999999999,1000,-0.0005731336957611787,A_SENDER_FINAL_strict,1.532913926524001e-05,0.0002459600616115513,-0.00046559969918994246,0.0005225144362536771,1.0267461839682648,0.023,-7.377676011723592e-06,0.9842948477978083,-8.23754521525359e-06,0.0004737503364573861,-0.0008872172198525742,0.000950809477443657,0.9856271838906394,0.238,-4.549970896713218e-06,0.9903142960825506,-0.00012952885741818066,0.00039791526327326044,-0.0009259349512469929,0.000630932928573679,0.7739988795351608,0.162,-7.370679433813626e-05,0.8430974169133191,-0.0004697615099008084
SPLN44,?,,tierA_p95,Endothelial,oxidative_stress,51124,6.999999999999999,1000,-0.0005598438596702483,A_SENDER_FINAL_strict,-6.58908088181361e-05,0.0004909511840089938,-0.0010551000405625217,0.0008680668711449632,0.8823050254459408,0.258,4.138648349311834e-05,0.911622478317944,-1.409780304804013e-05,0.0007580620177304355,-0.0014952463308202716,0.0014548681305969033,0.9748183304960355,0.449,-1.1528707993616684e-05,1.0246186328162277,-6.782847218489335e-05,0.0007526603254745116,-0.001644329417937128,0.0013085794178020898,0.8788439472662168,0.463,-7.662889522957969e-05,1.1636348700838588,0.0004682919672946809
SPLN44,?,,tierA_p95,Endothelial,secondary_senescence,51124,49.99999999999999,1000,0.0002580371561285016,A_SENDER_FINAL_strict,0.00014929422382080261,0.00029301103493099075,-0.0004354343954507403,0.0007129228572674805,0.4214235420171248,0.424,2.205767137618979e-05,0.8309366318611029,1.1053417808235196e-05,0.00018855657167393396,-0.00036927637754563807,0.00039271254964470646,0.957163464463503,0.156,7.183532299883065e-06,0.9449410527049672,4.600496645624273e-05,0.0001914599013164578,-0.0002762754502337544,0.00046300902581778965,0.8217118528723344,0.156,-7.647095349352335e-05,1.5861197558851863,0.0001304698446446891
SPLN44,?,,tierA_p95,Endothelial,tnfa_nfkb_proximal,51124,24.6860647223019,1000,-0.00035261269325278686,A_SENDER_FINAL_strict,0.0002168172039532942,0.0002258119850950249,-0.00022012594643269783,0.0006641474182862098,1.6148876886795982,0.268,3.1500573865980153e-05,1.0332043278359213,-3.0160485304309806e-06,0.00034613764387034083,-0.0007867919051019256,0.0005969052696150284,0.9914465684640887,0.311,-7.738858052686979e-07,0.9991842574647994,0.000287573263950738,0.00028194730159449846,-0.00023953063259273338,0.0008639176870878319,1.8155499488629518,0.434,5.165494237892036e-05,1.054448774437968,-0.0009486887980879971
SPLN44,?,,tierA_p95,Erythroid cells,downstream_arrest,6152,49.99999999999999,1000,-0.000478593114303024,A_SENDER_FINAL_strict,0.00032777518188463597,0.0009896201030355264,-0.001546285295391521,0.002274966794423494,1.684872331190923,0.638,-8.150385271564623e-05,1.321290328787383,-1.8772908751991942e-06,0.0007746366469538286,-0.001705232737642991,0.001406193842124989,0.9960774803918082,0.528,5.3645403483666e-06,0.9788528410020916,0.0003348886170204548,0.0006577221706016702,-0.0012079638296684592,0.0013830176917045559,1.6997355520004789,0.549,9.432936098711829e-05,0.6281511806369254,0.0002536766451180116
