section,arm,call,celltype,module,design,n,family,lam,p_pow,beta,rss,aic,aic0,d_aic_vs_cov,d_half,d_05,railed,k_params,lam_blk_lo,lam_blk_hi,best_family,d_aic_vs_best,sd_y
SPLN07,?,tierA_p95,B cells,emt_ecm,naive,35179,spline,,,,2.202151551143208,-340471.4404160296,-340450.27452541183,-21.16589061776176,,,0,8,,,step,6.536918175523169,0.007915874918046548
SPLN07,?,tierA_p95,B cells,emt_ecm,ctrl,35179,exponential,49.99999999999999,,0.0002470386855107267,1.9510891688651275,-344693.7561874368,-344697.26191983337,3.505732396559324,34.800000000000004,149.8,1,26,6.999999999999999,49.99999999999999,step,12.956173706101254,0.007915874918046548
SPLN07,?,tierA_p95,B cells,emt_ecm,ctrl,35179,gaussian,49.99999999999999,,0.0008129219327486167,1.9510217626304893,-344694.9715726323,-344697.26191983337,2.2903472010511905,59.0,122.4,1,26,6.999999999999999,49.99999999999999,step,11.74078851059312,0.007915874918046548
SPLN07,?,tierA_p95,B cells,emt_ecm,ctrl,35179,powerlaw,49.99999999999999,0.5,0.000555392469336915,1.951087768117363,-344691.78144354717,-344697.26191983337,5.480476286204066,71.4,439.0,1,27,6.999999999999999,49.99999999999999,step,14.930917595745996,0.007915874918046548
SPLN07,?,tierA_p95,B cells,emt_ecm,ctrl,35179,step,47.54182525407475,,0.002126038489484016,1.9503707290065095,-344706.7123611429,-344697.26191983337,-9.45044130954193,47.6,47.6,0,26,6.999999999999999,47.54182525407475,step,0.0,0.007915874918046548
SPLN07,?,tierA_p95,B cells,emt_ecm,ctrl,35179,spline,,,,1.950261919188398,-344698.67502768326,-344697.26191983337,-1.4131078498903662,,,0,31,,,step,8.037333459651563,0.007915874918046548
SPLN07,?,tierA_p95,B cells,il6_jak_stat3,naive,35179,exponential,49.99999999999999,,-0.00010714248028906804,4.380280410185272,-316289.6201811789,-316293.57595194253,3.955770763626788,34.800000000000004,149.8,1,3,6.999999999999999,49.99999999999999,step,2.4609379592584446,0.011158594216497576
SPLN07,?,tierA_p95,B cells,il6_jak_stat3,naive,35179,gaussian,49.99999999999999,,-0.0004012538359983397,4.380260803868608,-316289.7776441933,-316293.57595194253,3.7983077492099255,59.0,122.4,1,3,6.999999999999999,49.99999999999999,step,2.3034749448415823,0.011158594216497576
SPLN07,?,tierA_p95,B cells,il6_jak_stat3,naive,35179,powerlaw,6.999999999999999,4.0,-0.0009365812336695776,4.3802613971017115,-316287.7728797862,-316293.57595194253,5.80307215632638,1.4000000000000001,8.0,1,4,6.999999999999999,49.99999999999999,step,4.308239351958036,0.011158594216497576
SPLN07,?,tierA_p95,B cells,il6_jak_stat3,naive,35179,step,49.99999999999999,,-0.0016355001281819696,4.379973999505587,-316292.08111913817,-316293.57595194253,1.4948328043683432,50.0,50.0,1,3,6.999999999999999,49.99999999999999,step,0.0,0.011158594216497576
SPLN07,?,tierA_p95,B cells,il6_jak_stat3,naive,35179,spline,,,,4.3798300626524425,-316283.2372076811,-316293.57595194253,10.33874426141847,,,0,8,,,step,8.843911457050126,0.011158594216497576
SPLN07,?,tierA_p95,B cells,il6_jak_stat3,ctrl,35179,exponential,40.868941774896264,,0.0009158910862422887,4.315072472229636,-316771.25674380467,-316771.3631712381,0.10642743343487382,28.400000000000002,122.60000000000001,0,26,6.999999999999999,49.99999999999999,step,3.4521042792475782,0.011158594216497576
SPLN07,?,tierA_p95,B cells,il6_jak_stat3,ctrl,35179,gaussian,16.49296129703063,,0.0004924838686496695,4.315023028870553,-316771.65983735764,-316771.3631712381,-0.29666611953871325,19.6,40.400000000000006,0,26,6.999999999999999,49.99999999999999,step,3.049010726273991,0.011158594216497576
SPLN07,?,tierA_p95,B cells,il6_jak_stat3,ctrl,35179,powerlaw,49.99999999999999,0.5,0.0022477648441829937,4.315077979614915,-316769.21184440044,-316771.3631712381,2.1513268376584165,71.4,439.0,1,27,6.999999999999999,49.99999999999999,step,5.497003683471121,0.011158594216497576
SPLN07,?,tierA_p95,B cells,il6_jak_stat3,ctrl,35179,step,20.177866835741543,,0.0003534108288092259,4.3146490562912465,-316774.7088480839,-316771.3631712381,-3.3456768458127044,20.200000000000003,20.200000000000003,0,26,9.449751286952932,49.99999999999999,step,0.0,0.011158594216497576
SPLN07,?,tierA_p95,B cells,il6_jak_stat3,ctrl,35179,spline,,,,4.314781908385624,-316763.62567032914,-316771.3631712381,7.737500908959191,,,0,31,,,step,11.083177754771896,0.011158594216497576
SPLN07,?,tierA_p95,B cells,interferon_response,naive,35179,exponential,17.345738419684505,,-4.0689992915362394e-05,3.0920251224121533,-328541.99051669583,-328545.97017958015,3.979662884317804,12.200000000000001,52.0,0,3,6.999999999999999,49.99999999999999,step,1.0984863656340167,0.009375185886403842
SPLN07,?,tierA_p95,B cells,interferon_response,naive,35179,gaussian,14.178039470333344,,-4.01091546712647e-05,3.092022641347278,-328542.0187446089,-328545.97017958015,3.9514349712408148,16.8,34.800000000000004,0,3,6.999999999999999,49.99999999999999,step,1.0702584525570273,0.009375185886403842
SPLN07,?,tierA_p95,B cells,interferon_response,naive,35179,powerlaw,40.868941774896264,2.0,-4.5465392516770835e-05,3.0920254425912654,-328539.9868739116,-328545.97017958015,5.983305668574758,16.8,134.6,0,4,6.999999999999999,49.99999999999999,step,3.1021291498909704,0.009375185886403842
SPLN07,?,tierA_p95,B cells,interferon_response,naive,35179,step,27.304873519796445,,-0.00016141099852892666,3.0919285734934765,-328543.08900306147,-328545.97017958015,2.8811765186837874,27.400000000000002,27.400000000000002,0,3,6.999999999999999,49.99999999999999,step,0.0,0.009375185886403842
SPLN07,?,tierA_p95,B cells,interferon_response,naive,35179,spline,,,,3.091744922660021,-328535.178587085,-328545.97017958015,10.791592495166697,,,0,8,,,step,7.910415976482909,0.009375185886403842
SPLN07,?,tierA_p95,B cells,interferon_response,ctrl,35179,exponential,6.999999999999999,,0.0002444565488736411,3.064358412848928,-328812.18060536514,-328815.7581065794,3.577501214283984,5.0,21.0,1,26,6.999999999999999,49.99999999999999,step,0.906280865368899,0.009375185886403842
SPLN07,?,tierA_p95,B cells,interferon_response,ctrl,35179,gaussian,6.999999999999999,,0.0001339963601857353,3.064360258107356,-328812.1594217051,-328815.7581065794,3.598684874305036,8.4,17.2,1,26,6.999999999999999,49.99999999999999,step,0.9274645253899507,0.009375185886403842
SPLN07,?,tierA_p95,B cells,interferon_response,ctrl,35179,powerlaw,6.999999999999999,4.0,0.0015839712872090278,3.064327566695571,-328810.5347226531,-328815.7581065794,5.223383926320821,1.4000000000000001,8.0,1,27,6.999999999999999,49.99999999999999,step,2.552163577405736,0.009375185886403842
SPLN07,?,tierA_p95,B cells,interferon_response,ctrl,35179,step,33.40540803599722,,0.0002720937816956681,3.0642794699107583,-328813.0868862305,-328815.7581065794,2.671220348915085,33.6,33.6,0,26,6.999999999999999,49.99999999999999,step,0.0,0.009375185886403842
SPLN07,?,tierA_p95,B cells,interferon_response,ctrl,35179,spline,,,,3.064131421603966,-328804.78657363,-328815.7581065794,10.97153294942109,,,0,31,,,step,8.300312600506004,0.009375185886403842
SPLN07,?,tierA_p95,B cells,oxidative_stress,naive,35179,exponential,6.999999999999999,,-0.0004223260040012238,12.504437759460236,-279387.8743278183,-279391.5529169191,3.678589100833051,5.0,21.0,1,3,6.999999999999999,49.99999999999999,step,3.023710925481282,0.018853514684232398
SPLN07,?,tierA_p95,B cells,oxidative_stress,naive,35179,gaussian,49.99999999999999,,0.0010160564296676346,12.50439097701631,-279388.00594210636,-279391.5529169191,3.5469748127507046,59.0,122.4,1,3,6.999999999999999,49.99999999999999,step,2.892096637398936,0.018853514684232398
SPLN07,?,tierA_p95,B cells,oxidative_stress,naive,35179,powerlaw,6.999999999999999,4.0,-0.0029560331982269794,12.504307745920899,-279386.240099568,-279391.5529169191,5.312817351135891,1.4000000000000001,8.0,1,4,6.999999999999999,49.99999999999999,step,4.657939175784122,0.018853514684232398
SPLN07,?,tierA_p95,B cells,oxidative_stress,naive,35179,step,33.40540803599722,,0.0008525287073792061,12.503363022253401,-279390.89803874376,-279391.5529169191,0.6548781753517687,33.6,33.6,0,3,6.999999999999999,49.99999999999999,step,0.0,0.018853514684232398
SPLN07,?,tierA_p95,B cells,oxidative_stress,naive,35179,spline,,,,12.502261783115499,-279383.99658092845,-279391.5529169191,7.556335990666412,,,0,8,,,step,6.901457815314643,0.018853514684232398
SPLN07,?,tierA_p95,B cells,oxidative_stress,ctrl,35179,exponential,49.99999999999999,,0.0003117784297416783,12.380232922323874,-279693.04941917775,-279696.9253103628,3.875891185074579,34.800000000000004,149.8,1,26,6.999999999999999,49.99999999999999,step,2.32361687743105,0.018853514684232398
SPLN07,?,tierA_p95,B cells,oxidative_stress,ctrl,35179,gaussian,49.99999999999999,,0.0010741361699837214,12.380111041273137,-279693.3957514816,-279696.9253103628,3.5295588812441565,59.0,122.4,1,26,6.999999999999999,49.99999999999999,step,1.9772845736006275,0.018853514684232398
SPLN07,?,tierA_p95,B cells,oxidative_stress,ctrl,35179,powerlaw,49.99999999999999,0.5,0.0006831948031195966,12.380232985595141,-279691.0492393896,-279696.9253103628,5.876070973230526,71.4,439.0,1,27,6.999999999999999,49.99999999999999,step,4.323796665586997,0.018853514684232398
SPLN07,?,tierA_p95,B cells,oxidative_stress,ctrl,35179,step,33.40540803599722,,0.0007422440122024436,12.379415219485814,-279695.3730360552,-279696.9253103628,1.552274307643529,33.6,33.6,0,26,7.733075168488404,49.99999999999999,step,0.0,0.018853514684232398
SPLN07,?,tierA_p95,B cells,oxidative_stress,ctrl,35179,spline,,,,12.379053368933555,-279686.4013339512,-279696.9253103628,10.523976411612239,,,0,31,,,step,8.97170210396871,0.018853514684232398
SPLN07,?,tierA_p95,B cells,secondary_senescence,naive,35179,exponential,49.99999999999999,,-0.0007335472879949917,1.2655925240535133,-359966.8932469509,-359963.71850511385,-3.174741837021429,34.800000000000004,149.8,1,3,6.999999999999999,49.99999999999999,spline,2.076026545255445,0.005998594326904157
SPLN07,?,tierA_p95,B cells,secondary_senescence,naive,35179,gaussian,49.99999999999999,,-0.0013934498442694193,1.265547800934216,-359968.1364135966,-359963.71850511385,-4.41790848277742,59.0,122.4,1,3,8.563960425689007,49.99999999999999,spline,0.8328598994994536,0.005998594326904157
SPLN07,?,tierA_p95,B cells,secondary_senescence,naive,35179,powerlaw,49.99999999999999,0.5,-0.001607927915948396,1.265592724641865,-359964.887671304,-359963.71850511385,-1.1691661901422776,71.4,439.0,1,4,6.999999999999999,49.99999999999999,spline,4.081602192134596,0.005998594326904157
SPLN07,?,tierA_p95,B cells,secondary_senescence,naive,35179,step,22.318425721029357,,-0.00022631094016682156,1.265522827402737,-359968.8306209049,-359963.71850511385,-5.112115791067481,22.400000000000002,22.400000000000002,0,3,8.563960425689007,40.97733080476837,spline,0.138652591209393,0.005998594326904157
SPLN07,?,tierA_p95,B cells,secondary_senescence,naive,35179,spline,,,,1.2651581539453978,-359968.9692734961,-359963.71850511385,-5.250768382276874,,,0,8,,,spline,0.0,0.005998594326904157
SPLN07,?,tierA_p95,B cells,secondary_senescence,ctrl,35179,exponential,49.99999999999999,,0.000281306417468108,1.2178343800907856,-361274.09667723876,-361277.0695673305,2.972890091710724,34.800000000000004,149.8,1,26,6.999999999999999,49.99999999999999,step,6.468090461159591,0.005998594326904157
SPLN07,?,tierA_p95,B cells,secondary_senescence,ctrl,35179,gaussian,49.99999999999999,,0.0007309714726058851,1.2177932694352094,-361275.28424115304,-361277.0695673305,1.7853261774289422,59.0,122.4,1,26,6.999999999999999,49.99999999999999,step,5.280526546877809,0.005998594326904157
SPLN07,?,tierA_p95,B cells,secondary_senescence,ctrl,35179,powerlaw,49.99999999999999,0.5,0.0006120075962210259,1.2178349382977376,-361272.08055258484,-361277.0695673305,4.989014745631721,71.4,439.0,1,27,6.999999999999999,49.99999999999999,step,8.484215115080588,0.005998594326904157
SPLN07,?,tierA_p95,B cells,secondary_senescence,ctrl,35179,step,31.763081427768892,,0.00036073292826292443,1.2176104868921669,-361280.5647676999,-361277.0695673305,-3.4952003694488667,31.8,31.8,0,26,10.452223413749662,47.54182525407475,step,0.0,0.005998594326904157
SPLN07,?,tierA_p95,B cells,secondary_senescence,ctrl,35179,spline,,,,1.2175280407756999,-361272.94686785503,-361277.0695673305,4.122699475439731,,,0,31,,,step,7.617899844888598,0.005998594326904157
SPLN07,?,tierA_p95,B cells,tnfa_nfkb_proximal,naive,35179,exponential,49.99999999999999,,0.0006226138934737041,1.8061186780706777,-347455.8423031055,-347456.2202300198,0.3779269143124111,34.800000000000004,149.8,1,3,6.999999999999999,49.99999999999999,step,1.4160024960292503,0.007165619691967037
SPLN07,?,tierA_p95,B cells,tnfa_nfkb_proximal,naive,35179,gaussian,27.304873519796445,,0.0004467824010246737,1.806120847911439,-347455.80003966886,-347456.2202300198,0.4201903509674594,32.2,67.0,0,3,6.999999999999999,49.99999999999999,step,1.4582659326842986,0.007165619691967037
SPLN07,?,tierA_p95,B cells,tnfa_nfkb_proximal,naive,35179,powerlaw,49.99999999999999,0.5,0.0013634413850890255,1.8061191823265774,-347453.8324813723,-347456.2202300198,2.3877486475394107,71.4,439.0,1,4,6.999999999999999,49.99999999999999,step,3.42582422925625,0.007165619691967037
SPLN07,?,tierA_p95,B cells,tnfa_nfkb_proximal,naive,35179,step,10.477345453252495,,0.00019478187398059822,1.8060459808056555,-347457.25830560154,-347456.2202300198,-1.0380755817168392,10.600000000000001,10.600000000000001,0,3,9.962242533302096,47.54182525407475,step,0.0,0.007165619691967037
SPLN07,?,tierA_p95,B cells,tnfa_nfkb_proximal,naive,35179,spline,,,,1.805810032234519,-347451.8545213786,-347456.2202300198,4.365708641242236,,,0,8,,,step,5.403784222959075,0.007165619691967037
SPLN07,?,tierA_p95,B cells,tnfa_nfkb_proximal,ctrl,35179,exponential,49.99999999999999,,0.0005913552586653637,1.7992887018544477,-347543.12655945076,-347544.0561955192,0.9296360684675165,34.800000000000004,149.8,1,26,6.999999999999999,49.99999999999999,step,1.5279451350215822,0.007165619691967037
SPLN07,?,tierA_p95,B cells,tnfa_nfkb_proximal,ctrl,35179,gaussian,25.962470509255517,,0.00039635609912670814,1.7992943113707678,-347543.0168845182,-347544.0561955192,1.0393110010190867,30.6,63.6,0,26,6.999999999999999,49.99999999999999,step,1.6376200675731525,0.007165619691967037
SPLN07,?,tierA_p95,B cells,tnfa_nfkb_proximal,ctrl,35179,powerlaw,49.99999999999999,0.5,0.0012953880654615053,1.7992890346295023,-347541.1200531616,-347544.0561955192,2.9361423576483503,71.4,439.0,1,27,6.999999999999999,49.99999999999999,step,3.534451424202416,0.007165619691967037
SPLN07,?,tierA_p95,B cells,tnfa_nfkb_proximal,ctrl,35179,step,10.477345453252495,,0.0001872138711096658,1.799210554246059,-347544.6545045858,-347544.0561955192,-0.5983090665540658,10.600000000000001,10.600000000000001,0,26,9.962242533302096,47.54182525407475,step,0.0,0.007165619691967037
SPLN07,?,tierA_p95,B cells,tnfa_nfkb_proximal,ctrl,35179,spline,,,,1.7990116765089414,-347538.5432693549,-347544.0561955192,5.5129261643160135,,,0,31,,,step,6.111235230870079,0.007165619691967037
SPLN07,?,tierA_p95,Endothelial,downstream_arrest,naive,37381,exponential,49.99999999999999,,-0.00022877447230865028,1.408798557675621,-380761.6162057583,-380764.67243288254,3.056227124237921,34.800000000000004,149.8,1,3,6.999999999999999,49.99999999999999,step,3.1621717662201263,0.006139096695984498
SPLN07,?,tierA_p95,Endothelial,downstream_arrest,naive,37381,gaussian,49.99999999999999,,-0.00041625111972399967,1.4087739230442116,-380762.26986571774,-380764.67243288254,2.4025671647978015,59.0,122.4,1,3,6.999999999999999,49.99999999999999,step,2.5085118067800067,0.006139096695984498
SPLN07,?,tierA_p95,Endothelial,downstream_arrest,naive,37381,powerlaw,49.99999999999999,0.5,-0.0005038280362153413,1.4087982909157695,-380759.62328395335,-380764.67243288254,5.049148929188959,71.4,439.0,1,4,6.999999999999999,49.99999999999999,step,5.1550935711711645,0.006139096695984498
SPLN07,?,tierA_p95,Endothelial,downstream_arrest,naive,37381,step,35.13265199376635,,-0.00020458393840189099,1.4086793881883524,-380764.7783775245,-380764.67243288254,-0.10594464198220521,35.2,35.2,0,3,7.361938632551805,49.99999999999999,step,0.0,0.006139096695984498
SPLN07,?,tierA_p95,Endothelial,downstream_arrest,naive,37381,spline,,,,1.408628096342068,-380756.1394930696,-380764.67243288254,8.532939812925179,,,0,8,,,step,8.638884454907384,0.006139096695984498
SPLN07,?,tierA_p95,Endothelial,downstream_arrest,ctrl,37381,exponential,49.99999999999999,,-0.0004116184886798338,1.3934099097679944,-381126.1843964667,-381127.29392671,1.1095302432659082,34.800000000000004,149.8,1,26,6.999999999999999,49.99999999999999,step,6.060789494833443,0.006139096695984498
SPLN07,?,tierA_p95,Endothelial,downstream_arrest,ctrl,37381,gaussian,49.99999999999999,,-0.0007740922596226,1.3933273386759046,-381128.399596336,-381127.29392671,-1.1056696260347962,59.0,122.4,1,26,6.999999999999999,49.99999999999999,step,3.845589625532739,0.006139096695984498
SPLN07,?,tierA_p95,Endothelial,downstream_arrest,ctrl,37381,powerlaw,49.99999999999999,0.5,-0.000904138839205072,1.3934097625503994,-381124.18834587256,-381127.29392671,3.105580837407615,71.4,439.0,1,27,6.999999999999999,49.99999999999999,step,8.05684008897515,0.006139096695984498
SPLN07,?,tierA_p95,Endothelial,downstream_arrest,ctrl,37381,step,35.13265199376635,,-0.0003081726080069122,1.3931840067811996,-381132.24518596154,-381127.29392671,-4.951259251567535,35.2,35.2,0,26,8.965643798369024,49.99999999999999,step,0.0,0.006139096695984498
SPLN07,?,tierA_p95,Endothelial,downstream_arrest,ctrl,37381,spline,,,,1.3931121314910648,-381124.1737463785,-381127.29392671,3.1201803314615972,,,0,31,,,step,8.071439583029132,0.006139096695984498
SPLN07,?,tierA_p95,Endothelial,emt_ecm,naive,37381,exponential,49.99999999999999,,-0.0003327789851036943,3.715461085139214,-344510.81090999633,-344514.05372601433,3.242816017998848,34.800000000000004,149.8,1,3,6.999999999999999,49.99999999999999,spline,5.464283353125211,0.009969773672847473
SPLN07,?,tierA_p95,Endothelial,emt_ecm,naive,37381,gaussian,49.99999999999999,,-0.0008456064087458706,3.7152878905938937,-344512.55344909185,-344514.05372601433,1.5002769224811345,59.0,122.4,1,3,6.999999999999999,49.99999999999999,spline,3.7217442576074973,0.009969773672847473
SPLN07,?,tierA_p95,Endothelial,emt_ecm,naive,37381,powerlaw,49.99999999999999,0.5,-0.0007617215110039404,3.7154544344509044,-344508.87782217667,-344514.05372601433,5.17590383766219,71.4,439.0,1,4,6.999999999999999,49.99999999999999,spline,7.397371172788553,0.009969773672847473
SPLN07,?,tierA_p95,Endothelial,emt_ecm,naive,37381,step,49.99999999999999,,-0.0008986991197093272,3.7150501502031994,-344514.9455269486,-344514.05372601433,-0.8918009342742153,50.0,50.0,1,3,6.999999999999999,49.99999999999999,spline,1.3296664008521475,0.009969773672847473
SPLN07,?,tierA_p95,Endothelial,emt_ecm,naive,37381,spline,,,,3.7139243402725697,-344516.27519334946,-344514.05372601433,-2.2214673351263627,,,0,8,,,spline,0.0,0.009969773672847473
SPLN07,?,tierA_p95,Endothelial,emt_ecm,ctrl,37381,exponential,6.999999999999999,,0.000788844355773694,3.4254218954169993,-347503.0690476941,-347503.6220640443,0.5530163501971401,5.0,21.0,1,26,6.999999999999999,49.99999999999999,step,2.4449584886897355,0.009969773672847473
SPLN07,?,tierA_p95,Endothelial,emt_ecm,ctrl,37381,gaussian,9.006764443646388,,0.00039500275240900677,3.4253845112610777,-347503.4770163475,-347503.6220640443,0.1450476967729628,10.8,22.200000000000003,0,26,6.999999999999999,49.99999999999999,step,2.036989835265558,0.009969773672847473
SPLN07,?,tierA_p95,Endothelial,emt_ecm,ctrl,37381,powerlaw,14.911122358641625,4.0,0.00133479980107463,3.4254353988865684,-347500.9216871013,-347503.6220640443,2.7003769429866225,3.0,16.8,0,27,6.999999999999999,49.99999999999999,step,4.592319081479218,0.009969773672847473
SPLN07,?,tierA_p95,Endothelial,emt_ecm,ctrl,37381,step,13.48099749887925,,0.0002716549136607413,3.425197858059614,-347505.5140061828,-347503.6220640443,-1.8919421384925954,13.600000000000001,13.600000000000001,0,26,6.999999999999999,49.99999999999999,step,0.0,0.009969773672847473
SPLN07,?,tierA_p95,Endothelial,emt_ecm,ctrl,37381,spline,,,,3.424904121667514,-347498.7198446104,-347503.6220640443,4.902219433919527,,,0,31,,,step,6.794161572412122,0.009969773672847473
SPLN07,?,tierA_p95,Endothelial,il6_jak_stat3,naive,37381,exponential,6.999999999999999,,-0.0010455923009374303,4.928103637117999,-333952.49245898693,-333952.1182411844,-0.3742178025422618,5.0,21.0,1,3,6.999999999999999,49.99999999999999,step,8.61940725473687,0.011482590275855287
SPLN07,?,tierA_p95,Endothelial,il6_jak_stat3,naive,37381,gaussian,6.999999999999999,,-0.000649078044338184,4.928035621681518,-333953.00837804296,-333952.1182411844,-0.8901368585648015,8.4,17.2,1,3,6.999999999999999,49.99999999999999,step,8.10348819871433,0.011482590275855287
SPLN07,?,tierA_p95,Endothelial,il6_jak_stat3,naive,37381,powerlaw,6.999999999999999,4.0,-0.007081106403616101,4.927742104257205,-333953.23488418927,-333952.1182411844,-1.1166430048760958,1.4000000000000001,8.0,1,4,6.999999999999999,49.99999999999999,step,7.8769820524030365,0.011482590275855287
SPLN07,?,tierA_p95,Endothelial,il6_jak_stat3,naive,37381,step,8.563960425689007,,-0.0007006600971196001,4.92696743328846,-333961.11186624167,-333952.1182411844,-8.993625057279132,8.6,8.6,0,3,7.35289016673801,45.204502969779604,step,0.0,0.011482590275855287
SPLN07,?,tierA_p95,Endothelial,il6_jak_stat3,naive,37381,spline,,,,4.927032894360097,-333950.61521508737,-333952.1182411844,1.503026097023394,,,0,8,,,step,10.496651154302526,0.011482590275855287
SPLN07,?,tierA_p95,Endothelial,il6_jak_stat3,ctrl,37381,exponential,6.999999999999999,,-0.000405615502551121,4.7770745542134225,-335070.01029031095,-335073.35683292313,3.346542612183839,5.0,21.0,1,26,6.999999999999999,49.99999999999999,step,4.073786471679341,0.011482590275855287
SPLN07,?,tierA_p95,Endothelial,il6_jak_stat3,ctrl,37381,gaussian,6.999999999999999,,-0.00025099470928912726,4.77706461146467,-335070.08809321607,-335073.35683292313,3.2687397070694715,8.4,17.2,1,26,6.999999999999999,49.99999999999999,step,3.9959835665649734,0.011482590275855287
SPLN07,?,tierA_p95,Endothelial,il6_jak_stat3,ctrl,37381,powerlaw,6.999999999999999,4.0,-0.00269196240038634,4.777027395579091,-335068.37931231206,-335073.35683292313,4.977520611078944,1.4000000000000001,8.0,1,27,6.999999999999999,49.99999999999999,step,5.704764470574446,0.011482590275855287
SPLN07,?,tierA_p95,Endothelial,il6_jak_stat3,ctrl,37381,step,8.563960425689007,,-0.0004201974726654238,4.776553976344663,-335074.08407678263,-335073.35683292313,-0.727243859495502,8.6,8.6,0,26,7.361938632551805,49.99999999999999,step,0.0,0.011482590275855287
SPLN07,?,tierA_p95,Endothelial,il6_jak_stat3,ctrl,37381,spline,,,,4.776735253658596,-335062.6654392621,-335073.35683292313,10.69139366102172,,,0,31,,,step,11.418637520517223,0.011482590275855287
SPLN07,?,tierA_p95,Endothelial,interferon_response,naive,37381,exponential,49.99999999999999,,-0.00037191191960064487,2.3396314219737233,-361799.87404080294,-361802.3721762304,2.498135427478701,34.800000000000004,149.8,1,3,6.999999999999999,49.99999999999999,spline,37.62402956705773,0.007911466427180727
