n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_nuis,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda
11901,595,0.04999579867238047,11.621448122532893,30.0,1.0,66.23444197590926,1.0,0.5891552258234815,0.09558555909479756,1.0,1.1170747642677414,0.5543676106687776,0.27629819846585696,29.92366586185871,1.749418872660817,2.471601723778685,0.0925724153320609,26.181252965476983,1.3473982689715385,2.6946474977058488,27.987564857836947,1.7508758110483413,2.336776543449631,28.9270007207838,0.8975447444553241,26.05063088320422,1.3532934039928246,28.278207021662013,1.705657211017494,0.8952074863815885,25.82363027894101,1.3537494632462186,31.25727029728752,1.7912902546520348,35.07233791054819,1.207673924872117,0.5836163297799177,25.079326483252487,34.76800524046493,20.89974386997352,31.462762060980445,23.40748283267567,32.567646882998226,22.521704489835493,40.36410879688197,18.24675472087939,37.3916642097092,20.097114711407194,38.92123318106453,1.5573299059385117,2.0368727284093153,1.523268131575717,2.0318064131561897,4.427277281495924,4.651650165487114,4.555898561797197,22.50677663987639,36.80840739531346,1.4337401324556611,2.0115099240765257,1.7912583726181102,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.07633413814129142,-0.0025444712713763805,0.7494188726608171,1.2572702972875192,0.041909009909583975,0.7912902546520348,-3.8187470345230174,-0.12729156781743392,0.34739826897153847,-2.012435142163053,-0.0670811714054351,0.7508758110483413,-3.949369116795779,-0.13164563722652597,0.3532934039928246,-1.7217929783379873,-0.05739309927793291,0.7056572110174939,-4.17636972105899,-0.13921232403529965,0.3537494632462186,1.749418872660817,1.3473982689715385,1.7508758110483413,1.3532934039928246,1.705657211017494,1.3537494632462186,0.5836163297799177,1.0008328127758839,7.003058348438549,nsize,2,0,1.5,30.0,1.0,0.05,2000.0,1.0,1.0
11784,589,0.04998302783435166,11.667783335572267,30.0,1.0,60.84959603461613,1.0,0.2921383327614752,0.048566881862628454,1.0,1.1232578817556922,0.5562815636422446,0.2924113252054251,27.989655339101347,1.7784973028503146,2.3708697404693373,0.09604999283611662,23.784002224385393,1.480495214150487,2.3052869488167236,27.402406604382538,1.785844610854791,2.301437764896239,89.82443253995854,1.078820478610704,23.803658195761944,1.4878445081579525,30.87888630817273,1.705269248454922,0.8494712089375694,23.70734086013399,1.488935374123565,27.469262121926963,1.7909969346800263,111.8501921953198,1.2100471822130325,0.5809497524669938,23.342750647781447,32.63656003042125,19.265639804704616,28.30236464406617,22.891588585185907,31.91322462357917,21.368854144427146,38.33721713121353,18.49815642766919,33.41984425758998,21.185490383805778,36.71142311723882,1.4883078247003572,2.103269894648914,1.5046721214984784,2.131246697342205,4.237669714883913,3.9407532532813425,4.091736441354167,24.75682065431349,40.04682196859429,1.4337532669471873,1.9932319890097885,1.7873903582931656,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-2.010344660898653,-0.06701148869662177,0.7784973028503146,-2.5307378780730367,-0.08435792926910123,0.7909969346800263,-6.215997775614607,-0.20719992585382024,0.480495214150487,-2.597593395617462,-0.08658644652058207,0.785844610854791,-6.196341804238056,-0.2065447268079352,0.48784450815795255,0.8788863081727314,0.02929621027242438,0.7052692484549219,-6.292659139866011,-0.20975530466220035,0.4889353741235649,1.7784973028503146,1.480495214150487,1.785844610854791,1.4878445081579525,1.705269248454922,1.488935374123565,0.5809497524669938,1.004131188724718,5.255345035423205,nsize,2,1,1.5,30.0,1.0,0.05,2000.0,1.0,1.0
11662,583,0.04999142514148516,11.664813268436665,30.0,1.0,57.55661410226409,1.0,0.3839727333233924,0.029780051345466473,1.0,1.1559807892043077,0.5056254262989841,0.30378227746174613,31.293483423221602,1.9201143694797664,2.421369562861113,0.08390194904615778,25.09392935035773,1.479748705828357,2.4205515243274367,28.312422975888875,1.9494176574600124,2.1731264557681804,116.20728725649008,1.4007616166719303,24.963075741007763,1.4822759642851355,33.66492207906289,1.836945565145396,0.9635595521182098,24.756801104481088,1.4861610946901362,33.04264299443405,1.9379641885496266,92.94740785782159,1.4150013476809815,0.5229628408686451,26.54759908001382,36.039367766429386,20.349648362675953,29.838210338039506,24.053095122583244,32.57175082919451,22.960083386358377,49.628016025072554,18.03529925349687,36.197839833293116,21.507394735979286,39.38103927808325,1.656161215696045,2.273898750400318,1.6790998084984852,2.3129848781805573,7.29124590259009,4.9159999955798925,5.071248998607333,25.821892790761808,47.894890188583815,1.6010551926388807,2.1616397183992144,3.011207382145617,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.293483423221602,0.04311611410738673,0.9201143694797664,3.042642994434047,0.10142143314780157,0.9379641885496266,-4.90607064964227,-0.16353568832140902,0.47974870582835694,-1.6875770241111248,-0.05625256747037082,0.9494176574600124,-5.0369242589922365,-0.16789747529974122,0.4822759642851355,3.6649220790628902,0.12216406930209635,0.8369455651453961,-5.243198895518912,-0.17477329651729706,0.48616109469013624,1.9201143694797664,1.479748705828357,1.9494176574600124,1.4822759642851355,1.836945565145396,1.4861610946901362,0.5229628408686451,1.0152612200846063,4.547094114279556,nsize,2,2,1.5,30.0,1.0,0.05,2000.0,1.0,1.0
11555,578,0.050021635655560365,11.74973592500931,30.0,1.0,61.67448529462731,0.9982698961937716,0.48111719844531703,0.06315016199882081,1.0,1.2338904913164621,0.5513505862820779,0.3034298596159246,19.22424837823163,2.3672988476527403,1.38766843787424,0.1489698088381586,18.510121279447674,1.864799488401121,1.5950057957894497,19.28219936961136,2.3560175799676846,1.378826311542514,69.4313486839866,1.1310206251254649,18.541739459474126,1.8820018151950937,21.816985361391172,2.1050866788470866,1.0887661611543988,18.502303746256786,1.8840676050771479,18.651818397660985,2.547238578025629,53.121649721748426,1.1434597655166125,1.4037788125090163,16.504418239998117,21.94407851646514,15.383909919700352,21.636332639194997,16.57969979898803,21.984698940234686,16.226788448895782,23.180198108575738,15.790410876280303,22.33719584716842,16.47174251674806,23.010010081308927,2.0082411268255016,2.7291228829588556,2.016676289897279,2.6990782444353263,1.7987954207673085,1.6920567087162792,1.696841790662799,18.724847162700215,26.18170938056274,1.8010162739111786,2.4771044322580034,1.2962717690134042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.775751621768372,-0.3591917207256124,1.3672988476527403,-11.348181602339015,-0.37827272007796714,1.5472385780256288,-11.489878720552326,-0.3829959573517442,0.864799488401121,-10.717800630388641,-0.35726002101295473,1.3560175799676846,-11.458260540525874,-0.38194201801752914,0.8820018151950937,-8.183014638608828,-0.27276715462029427,1.1050866788470866,-11.497696253743214,-0.3832565417914405,0.8840676050771479,2.3672988476527403,1.864799488401121,2.3560175799676846,1.8820018151950937,2.1050866788470866,1.8840676050771479,1.4037788125090163,0.9952345401189032,4.719383663154875,nsize,2,3,1.5,30.0,1.0,0.05,2000.0,1.0,1.0
11787,589,0.04997030626961907,11.664693130776508,30.0,1.0,69.31205162198005,1.0,0.40122324607586,0.10138333809382191,0.0,0.9777728593960677,0.4457328460091917,0.29575473289672616,24.719117772289245,1.9958479760831986,1.9620706986616945,0.1190038442380498,18.585688826789447,1.7077634885343504,1.823273849829372,21.062851964294044,2.0790852158197493,1.7321808274942487,43.67627741608475,0.9168455153992353,18.018277098230513,1.7118650793219583,24.598773941835255,1.88486191021541,0.9717455028916336,18.168790518148416,1.7116722130770798,25.611745410784234,2.018926815272112,46.08630112256331,1.2504976582616827,0.7684291570104294,20.873459202912322,28.564776341666168,15.012072081123879,22.159305572455015,17.667777542405318,24.45792638618277,18.545454871226344,34.22629386470143,13.736724577901052,26.1561969509883,16.120407577265908,28.5489407287644,1.6366075712683514,2.365824119421878,1.6838865800671274,2.5350260919815044,4.189181131550906,3.2681551831854425,3.198333712997191,19.79587167628175,31.984012359615758,1.5103898520762076,2.2464276648523605,2.1350816432905795,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.280882227710755,-0.1760294075903585,0.9958479760831986,-4.388254589215766,-0.14627515297385887,1.018926815272112,-11.414311173210553,-0.3804770391070184,0.7077634885343504,-8.937148035705956,-0.2979049345235319,1.0790852158197493,-11.981722901769487,-0.3993907633923162,0.7118650793219583,-5.401226058164745,-0.1800408686054915,0.88486191021541,-11.831209481851584,-0.3943736493950528,0.7116722130770798,1.9958479760831986,1.7077634885343504,2.0790852158197493,1.7118650793219583,1.88486191021541,1.7116722130770798,0.7684291570104294,1.0417052003629563,6.3386696954829995,nsize,2,4,1.5,30.0,1.0,0.05,2000.0,1.0,1.0
11804,590,0.049983056590986105,11.682247355372631,30.0,1.0,63.1370687746219,1.0,0.5456922647226491,0.03575981893804257,1.0,1.0188262515363244,0.5497556038163312,0.29306352999028074,25.844197813292265,1.919591674338435,2.0618623728371834,0.10713264098641631,21.994270231078357,1.4291884917846644,2.294757111173744,24.372310336352786,1.9039458003792757,1.9978224570389793,62.63542794902594,0.7805084324575727,22.121514027944684,1.4208613191024517,25.878073709973275,1.863929024160977,0.7695485423493971,21.7443167808737,1.4819455660339595,25.57363082884791,2.015179725902123,118.58651112354976,1.479098675045337,0.5360810508567861,21.802947562531386,29.885448064053143,17.49654629317782,26.491994168978895,20.456578320556385,28.288042352149187,20.92481977264255,32.666967655087426,16.836831993221498,28.57504944908083,19.746996777176534,30.38780214670754,1.6842668623284671,2.2168484576827536,1.6568833459988592,2.2170949060223366,3.015890056967387,3.057727919529437,2.8318586123227205,21.146069007106508,32.998885390212294,1.5849055096000328,2.166386006967955,1.4627019226396927,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-4.155802186707735,-0.1385267395569245,0.9195916743384349,-4.426369171152089,-0.14754563903840298,1.0151797259021231,-8.005729768921643,-0.2668576589640548,0.42918849178466445,-5.627689663647214,-0.18758965545490713,0.9039458003792757,-7.878485972055316,-0.2626161990685105,0.4208613191024517,-4.121926290026725,-0.13739754300089083,0.8639290241609769,-8.2556832191263,-0.27518944063754336,0.48194556603395955,1.919591674338435,1.4291884917846644,1.9039458003792757,1.4208613191024517,1.863929024160977,1.4819455660339595,0.5360810508567861,0.9918493739224248,4.710131016136786,nsize,2,5,1.5,30.0,1.0,0.05,2000.0,1.0,1.0
11786,589,0.049974546071610386,11.698348311969111,30.0,1.0,63.50146457680114,1.0,0.3433086944513654,0.04306682461961013,1.0,1.055382910706273,0.5122156139124812,0.28989659293938297,24.41487455684699,1.6924046087904634,2.284496628303202,0.11201588114111015,20.987613201270864,1.4484603965958371,2.2309868818962637,24.120778888815487,1.7392230178225485,2.1933619874816963,65.94590387506669,0.7818416379851794,20.875296941010596,1.4356272073886889,27.124312970116968,1.5978088329555211,0.7116774584746077,21.039711777387655,1.4464137980750655,23.417163781479303,1.841932600502057,57.06796128697257,0.9255185111279077,0.9164140893741494,19.937261165372714,28.892487948321264,16.614878912754186,25.360347489787543,19.821789393351363,28.41976838427961,18.994723149593327,33.063441155826595,15.657907926690786,28.001787159594564,18.763418300223616,32.568447604467316,1.4221004445454617,2.00334353230771,1.4409155964186242,2.0403325084844175,3.5919619391362225,3.2185654982552463,3.480431944697223,21.67474751959553,36.60665210540151,1.3205529645664529,1.92110246208,1.5723209632417507,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.585125443153011,-0.18617084810510037,0.6924046087904634,-6.582836218520697,-0.2194278739506899,0.8419326005020571,-9.012386798729136,-0.3004128932909712,0.44846039659583714,-5.879221111184513,-0.19597403703948377,0.7392230178225485,-9.124703058989404,-0.30415676863298013,0.4356272073886889,-2.875687029883032,-0.09585623432943441,0.5978088329555211,-8.960288222612345,-0.29867627408707814,0.44641379807506554,1.6924046087904634,1.4484603965958371,1.7392230178225485,1.4356272073886889,1.5978088329555211,1.4464137980750655,0.9164140893741494,1.0276638392432325,4.949372680242971,nsize,2,6,1.5,30.0,1.0,0.05,2000.0,1.0,1.0
11700,585,0.05,11.702231279243154,30.0,1.0,65.08423689703575,1.0,0.506970989026627,0.07336246214830781,1.0,1.151072872921067,0.5899475801033226,0.2891583893036261,22.80638744768046,1.9874305702649753,1.8160840470555417,0.12497059386778545,21.74012892785544,1.468933513218116,2.1858256489533066,20.892484248627955,1.9340009593331637,1.771047349091164,251.62280868185434,2.280705175811653,21.654172204504196,1.4694059570626918,27.376803901939397,1.6777862023598709,0.9581394772120748,21.7375035785124,1.4686575944886386,22.477650474564967,2.063666527463833,141.98349957439808,1.8866982522141436,0.1769682752496895,19.2468627154516,26.365912179909323,17.455910655906962,26.02434719980392,17.421231444409273,24.363737052846638,17.50186540759651,29.45484822408966,15.605112298049363,29.6074505087772,16.425254376282165,26.684080215842876,1.662765387112124,2.303199304378001,1.6269974857593008,2.3303395307019836,3.0689300710277063,3.577617273829653,2.62813867259663,21.3186760679918,36.45703968620896,1.3853216144820677,2.01462327365872,1.6898612572493175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-7.193612552319539,-0.23978708507731797,0.9874305702649753,-7.5223495254350325,-0.25074498418116775,1.063666527463833,-8.25987107214456,-0.275329035738152,0.46893351321811605,-9.107515751372045,-0.30358385837906815,0.9340009593331637,-8.345827795495804,-0.2781942598498601,0.46940595706269184,-2.6231960980606033,-0.08743986993535344,0.6777862023598709,-8.2624964214876,-0.27541654738292004,0.46865759448863864,1.9874305702649753,1.468933513218116,1.9340009593331637,1.4694059570626918,1.6777862023598709,1.4686575944886386,0.1769682752496895,0.973116237753811,5.787560377389376,nsize,2,7,1.5,30.0,1.0,0.05,2000.0,1.0,1.0
11862,593,0.049991569718428594,11.672961205960059,30.0,1.0,61.83266145729934,1.0,0.3633847251415907,0.053504315748896275,1.0,1.0523255548927721,0.45511923311491326,0.2807713864216506,28.4555877785203,1.6285979664201053,2.5307791477141333,0.09428179449609994,30.117057758158435,1.1730281257839439,3.363078349341205,27.878316738103685,1.6809628754221482,2.3925101908753166,30.455882100450456,0.9364430785009775,29.577920059216506,1.2190518964318904,28.281602746193407,1.6381935091493205,0.9464038922250685,27.430735228991768,1.2546836204971805,28.163345650552742,1.6812135183423846,26.9887800643779,1.0300766697726118,0.6511368485697728,23.4952606490006,33.41591490804,23.525424193449673,36.708691322867196,23.188996763988065,32.567636712219304,20.138732734105712,44.319970683813295,19.699580891627335,54.3229368446496,19.815249899058884,42.784045932783904,1.3402169933245243,2.0507291817023745,1.352825785885685,2.0537107622430475,6.365537653350019,9.019931405277244,5.81651142659427,20.831136976781067,42.01385969106625,1.3370090088975313,2.0325597845331003,2.51524818319273,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.5444122214796998,-0.05148040738265666,0.6285979664201053,-1.836654349447258,-0.06122181164824193,0.6812135183423846,0.11705775815843467,0.003901925271947822,0.1730281257839439,-2.1216832618963153,-0.07072277539654384,0.6809628754221482,-0.42207994078349387,-0.014069331359449795,0.21905189643189038,-1.718397253806593,-0.05727990846021977,0.6381935091493205,-2.569264771008232,-0.08564215903360774,0.2546836204971805,1.6285979664201053,1.1730281257839439,1.6809628754221482,1.2190518964318904,1.6381935091493205,1.2546836204971805,0.6511368485697728,1.0321533675478844,5.358971278936371,nsize,2,8,1.5,30.0,1.0,0.05,2000.0,1.0,1.0
11845,592,0.04997889404812157,11.695606759944303,30.0,1.0,61.91502651427989,1.0,0.4713947241869548,0.05154667450425035,1.0,1.0095800365487653,0.5230627653893914,0.29960461332098076,24.492690832089583,1.9264119849955188,2.00730499394686,0.11454659446080988,17.762547685870416,1.6840711030961868,1.780750165276401,22.565854853721998,2.0081451463393223,1.811145893160211,73.10101002194283,1.147155850960554,17.678479052389925,1.7748864528510038,28.35490190113172,1.7460522921615398,1.026606911632644,17.91959228862142,1.7026040143765686,24.97079053125928,1.9598325612687,75.8461225575511,1.4000436396541875,0.5597889216145124,20.558373043953736,28.42700862022543,14.27227736192867,21.252818009812163,19.016008903127986,26.11570080431601,17.41448427556682,37.373390328832656,13.73695653960494,24.05017623334116,16.65812921272921,31.585141186806492,1.581441915934092,2.3623238081566855,1.6708385600545321,2.4496064924276832,5.016579819810807,2.6062786175509682,3.7678155149868062,22.22661622405907,39.69626371185895,1.427402817046298,2.1435169032249544,2.4991617292531942,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-5.507309167910417,-0.18357697226368058,0.9264119849955188,-5.029209468740721,-0.1676403156246907,0.9598325612687,-12.237452314129584,-0.4079150771376528,0.6840711030961868,-7.434145146278002,-0.24780483820926674,1.0081451463393223,-12.321520947610075,-0.41071736492033584,0.7748864528510038,-1.6450980988682815,-0.05483660329560938,0.7460522921615398,-12.08040771137858,-0.40268025704595267,0.7026040143765686,1.9264119849955188,1.6840711030961868,2.0081451463393223,1.7748864528510038,1.7460522921615398,1.7026040143765686,0.5597889216145124,1.0424276644769699,5.658881526932097,nsize,2,9,1.5,30.0,1.0,0.05,2000.0,1.0,1.0
