n_cells,n_senders,prevalence_real,median_nn_um,lam_true,beta_true,med_d_sender,match_rate,max_smd_before,max_smd_after,smd_pass,u_sender_mean,u_decoy_mean,u_all_mean,lam_naive,beta_naive,se_lam_naive,se_beta_naive,lam_nuis,beta_nuis,se_lam_nuis,lam_decoy,beta_decoy,se_lam_decoy,lam_decoy_scale,beta_decoy_term,lam_decoy_nuis,beta_decoy_nuis,lam_decoyS,beta_decoyS,beta_decoyS_term,lam_decoyS_nuis,beta_decoyS_nuis,lam_naive_bin,beta_naive_bin,lam_decoy_only,beta_decoy_only,beta_true_minus_decoy,ci_lam_naive_iid_lo,ci_lam_naive_iid_hi,ci_lam_nuis_iid_lo,ci_lam_nuis_iid_hi,ci_lam_decoy_iid_lo,ci_lam_decoy_iid_hi,ci_lam_naive_blk_lo,ci_lam_naive_blk_hi,ci_lam_nuis_blk_lo,ci_lam_nuis_blk_hi,ci_lam_decoy_blk_lo,ci_lam_decoy_blk_hi,ci_beta_naive_blk_lo,ci_beta_naive_blk_hi,ci_beta_decoy_blk_lo,ci_beta_decoy_blk_hi,boot_sd_lam_naive,boot_sd_lam_nuis,boot_sd_lam_decoy,ci_lam_decoyS_blk_lo,ci_lam_decoyS_blk_hi,ci_beta_decoyS_blk_lo,ci_beta_decoyS_blk_hi,se_ratio_naive,cover_lam_naive_iid,cover_lam_nuis_iid,cover_lam_decoy_iid,cover_lam_naive_blk,cover_lam_nuis_blk,cover_lam_decoy_blk,cover_beta_naive_blk,cover_beta_decoy_blk,cover_lam_decoyS_blk,cover_beta_decoyS_blk,cover_beta_nuis_blk,bias_lam_naive,relbias_lam_naive,relbias_beta_naive,bias_lam_naive_bin,relbias_lam_naive_bin,relbias_beta_naive_bin,bias_lam_nuis,relbias_lam_nuis,relbias_beta_nuis,bias_lam_decoy,relbias_lam_decoy,relbias_beta_decoy,bias_lam_decoy_nuis,relbias_lam_decoy_nuis,relbias_beta_decoy_nuis,bias_lam_decoyS,relbias_lam_decoyS,relbias_beta_decoyS,bias_lam_decoyS_nuis,relbias_lam_decoyS_nuis,relbias_beta_decoyS_nuis,signal_retained_naive,signal_retained_nuis,signal_retained_decoy,signal_retained_decoy_nuis,signal_retained_decoyS,signal_retained_decoyS_nuis,signal_retained_subtract,decoy_cost_vs_naive,ripley50,sweep,cfg_id,rep,clustering,autocorr_len_um,conf_strength,prevalence,window_um,beta_true_cfg,ell_over_lambda,ell_ratio
11791,590,0.05003816470189127,11.764739174878482,30.0,1.0,123.76459451859088,0.9983050847457627,0.39697589658057,0.10835736317426514,0.0,0.6521952829015931,0.30759430956432443,0.2869955625832573,35.745420960305644,0.9621120890675964,5.5551161353575385,0.10989668211046723,27.921448801934137,1.0033075630504866,4.465398460586218,33.94552840055299,1.04344944346946,4.964824933343177,399.9999999999999,1.6117270319284587,28.176986630904313,1.0361640308666487,43.40198603259749,0.8910509125557038,0.4400886875142434,29.58450883407515,0.988167293371861,30.407822650705707,1.0018705358166642,193.57063727210914,0.7730832603400827,0.2287872754765815,24.85739333500487,46.633448585606416,19.16926781918515,36.67362978468312,24.21447153120036,43.676585269905615,17.12229598390003,105.09469926847434,18.149185620270323,52.39056127619698,17.10721532393717,78.14426980342672,0.6239743103637513,1.5481270731257366,0.710763322008923,1.625470631765639,28.11428197345917,8.60602889778466,18.313640661034686,21.987273562173407,123.28240983317731,0.651354611987742,1.3527492866044306,5.060971055945292,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.745420960305644,0.19151403201018813,-0.03788791093240362,0.40782265070570745,0.013594088356856915,0.0018705358166641872,-2.0785511980658633,-0.06928503993552877,0.0033075630504866282,3.9455284005529876,0.13151761335176626,0.04344944346945989,-1.823013369095687,-0.06076711230318956,0.036164030866648655,13.401986032597492,0.4467328677532497,-0.10894908744429621,-0.41549116592484836,-0.01384970553082828,-0.011832706628138956,0.9621120890675964,1.0033075630504866,1.04344944346946,1.0361640308666487,0.8910509125557038,0.988167293371861,0.2287872754765815,1.0845404140807433,12.367967088883866,main,16,0,4.5,15.0,1.0,0.05,2000.0,1.0,0.5,0.5
11732,587,0.05003409478349812,11.756810429508297,30.0,1.0,121.94628026834643,0.9982964224872232,0.6157397034817582,0.04447777438127323,1.0,0.8142500466007213,0.4320628467768321,0.2779806763976985,18.480383336305103,1.6646663602112743,2.5750382669166085,0.2333167358420037,17.98308269724005,1.4217546052099643,2.82334552484259,18.129642039576243,1.6658281799161951,2.5658152828062692,28.9270007207838,0.3503902921361894,17.962330078364502,1.4252901501246227,19.06975783183314,1.589383122563653,0.4089093343548596,17.83896774275799,1.426175356081622,17.70904499130542,1.6934224638185902,23.80319958542797,0.5081560436286842,1.185266420189906,13.433308333148549,23.527458339461656,12.449325468548574,23.516839925931528,13.100644085275956,23.15863999387653,10.360068519295107,32.668910708904725,9.13436001861894,31.26159379049583,10.358317235456246,30.801708644695772,1.0158632541396333,2.867292916797568,1.0456462457572773,2.893417931779386,5.886584213018424,5.615481043357263,5.512694844631096,11.537492946426305,31.781260707801483,1.0303309775251497,2.729158676241031,2.286018149185454,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-11.519616663694897,-0.3839872221231632,0.6646663602112743,-12.290955008694581,-0.40969850028981936,0.6934224638185902,-12.01691730275995,-0.4005639100919983,0.42175460520996433,-11.870357960423757,-0.3956785986807919,0.6658281799161951,-12.037669921635498,-0.40125566405451657,0.4252901501246227,-10.93024216816686,-0.364341405605562,0.589383122563653,-12.16103225724201,-0.40536774190806696,0.42617535608162194,1.6646663602112743,1.4217546052099643,1.6658281799161951,1.4252901501246227,1.589383122563653,1.426175356081622,1.185266420189906,1.000697929466643,11.376409753987174,main,16,1,4.5,15.0,1.0,0.05,2000.0,1.0,0.5,0.5
11918,596,0.05000839066957543,11.684265895044877,30.0,1.0,131.3510454524476,1.0,0.5105940515455214,0.0793022242428606,1.0,0.588613777537321,0.21467894431745355,0.2796426160426505,15.299520062487284,1.53559025747879,2.924591859639158,0.33426264505400427,23.5099346565115,1.0227165469932402,4.2947809949117755,14.956756575574753,1.6165568267099613,2.777637676581779,150.33920315060246,0.5538004388548425,23.542795544683198,1.0265559581407693,17.58924118377162,1.3842057894554605,0.4110476092909793,24.499398351164352,0.9919703992345026,16.251586232743414,1.3125488766338602,399.9999999999999,0.9799771606235925,0.3325717160102677,9.567320017594534,21.031720107380032,15.092163906484421,31.92770540653858,9.512586729474467,20.400926421675038,9.14666808450296,133.92726336736206,11.203643403253217,175.75383855462917,9.121713789646508,60.803499868829476,0.5418378538459484,2.865945327017956,0.5768972669178872,3.006511450181636,43.62231429293243,46.70501952777078,24.181400285095503,9.73639641649917,126.0418897364441,0.44662181814132995,2.699698835441492,14.915692987778007,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-14.700479937512716,-0.49001599791709055,0.5355902574787901,-13.748413767256586,-0.4582804589085529,0.3125488766338602,-6.490065343488499,-0.21633551144961666,0.022716546993240216,-15.043243424425247,-0.5014414474808416,0.6165568267099613,-6.457204455316802,-0.21524014851056006,0.026555958140769276,-12.41075881622838,-0.41369196054094604,0.38420578945546047,-5.500601648835648,-0.1833533882945216,-0.008029600765497413,1.53559025747879,1.0227165469932402,1.6165568267099613,1.0265559581407693,1.3842057894554605,0.9919703992345026,0.3325717160102677,1.052726675515711,12.375909206296264,main,16,2,4.5,15.0,1.0,0.05,2000.0,1.0,0.5,0.5
11818,591,0.050008461668641056,11.681891873105215,30.0,1.0,114.95201710458959,1.0,0.39155588409993075,0.07887922049828058,1.0,0.8054032140753276,0.3514971500624142,0.2791940810704446,27.948365222701312,0.980681851716684,4.661166039331593,0.13179043775870275,29.15757853768673,0.9219648046973861,4.712277741350255,28.755008667827518,0.9554530403308994,4.8420497503600295,9.315632139707505,0.49632965351555414,29.222656569716197,0.9255916330221708,26.272367790406932,1.022012519948885,0.18809491538746548,28.75548567492717,0.9231747446971535,28.528296049634452,0.9169046698327128,8.839717546206785,0.6972205565652703,0.21968411326744253,18.81247978561139,37.08425065979124,19.921514164640232,38.393642910733234,19.26459115712186,38.24542617853318,12.64989321903771,75.63140903027164,18.054482520347808,46.22166367593774,12.90775797715787,82.24542876374655,0.6071467741363523,1.6747065062843014,0.6084848864462017,1.6590015068531325,16.96735467641298,7.380620277075024,17.72319461277786,12.601461570960092,73.83212376418392,0.6295910528193844,1.7107457939423372,3.640152385313029,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0516347772986876,-0.06838782590995625,-0.019318148283316017,-1.4717039503655478,-0.04905679834551826,-0.0830953301672872,-0.8424214623132684,-0.02808071541044228,-0.07803519530261394,-1.2449913321724821,-0.041499711072416075,-0.044546959669100605,-0.7773434302838034,-0.02591144767612678,-0.07440836697782915,-3.727632209593068,-0.1242544069864356,0.02201251994888498,-1.2445143250728314,-0.04148381083576105,-0.07682525530284645,0.980681851716684,0.9219648046973861,0.9554530403308994,0.9255916330221708,1.022012519948885,0.9231747446971535,0.21968411326744253,0.9742742140668541,9.973041616421384,main,16,3,4.5,15.0,1.0,0.05,2000.0,1.0,0.5,0.5
11793,590,0.0500296786229119,11.696200039641454,30.0,1.0,122.91180195608567,0.9932203389830508,0.6930530715188487,0.06778992360740203,1.0,0.5430963231664523,0.300210018947058,0.28526243946761654,18.450004451482172,1.2272192543209166,3.5863929624780817,0.24716756912301585,22.774068819297714,0.9910843107697687,4.318250099161361,18.336207550038576,1.2274071106298723,3.584800719802409,3.3254988889271115,2.6398481307778114,23.29106718780604,0.9493644965808105,17.868472723384297,1.2259622785562805,0.08585811108721868,23.507198288744576,0.9505797434921593,19.41646999948723,1.2811896073800217,18.877588959566122,0.3570691355780052,0.9241204718020166,11.420674245025133,25.479334657939212,14.310298624941447,31.237839013653982,11.309998139225854,25.3624169608513,12.663469267244077,28.082885459159574,15.39456970806432,33.48152220999436,12.571954991180748,27.79048349616348,0.856549400472626,1.7082417555159297,0.8654862223785544,1.7100809896967606,3.896424576029753,4.513741873790824,3.9174495862241674,12.082868823843125,27.47331932245228,0.8604139743527192,1.7205529439564173,1.0864466378323052,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-11.549995548517828,-0.3849998516172609,0.2272192543209166,-10.58353000051277,-0.35278433335042564,0.28118960738002174,-7.225931180702286,-0.2408643726900762,-0.008915689230231338,-11.663792449961424,-0.3887930816653808,0.2274071106298723,-6.708932812193961,-0.2236310937397987,-0.05063550341918954,-12.131527276615703,-0.40438424255385674,0.22596227855628048,-6.492801711255424,-0.21642672370851415,-0.049420256507840654,1.2272192543209166,0.9910843107697687,1.2274071106298723,0.9493644965808105,1.2259622785562805,0.9505797434921593,0.9241204718020166,1.0001530747731462,11.160816018066445,main,16,4,4.5,15.0,1.0,0.05,2000.0,1.0,0.5,0.5
11835,592,0.05002112378538234,11.682891663310869,30.0,1.0,115.70976539754275,1.0,0.2605925884701653,0.06917657072034702,1.0,0.6421416378681242,0.41127321292427066,0.2903316042789536,18.32033595007622,1.4938468277359291,2.696792125444475,0.2222337367527458,17.035844623488654,1.3413687008757071,2.783499227878264,18.588709769349638,1.50931111544777,2.666665858288478,39.401255758809576,0.5046629661446731,17.04060152003901,1.3487096557339904,20.748153559840404,1.320514010981398,0.5664729918323581,16.681582509985304,1.4156576650243549,19.104074377778794,1.4241269354768946,36.835892852366484,0.46524972538608816,0.9588772100908065,13.034623384205048,23.606048515947393,11.580186136847257,22.49150311013005,13.36204468710422,23.815374851595056,12.544732656618192,43.17993084613266,12.74976785283568,27.22462377521651,12.80647909529524,43.51036988878876,0.8837487006627351,2.3085049067247847,0.861703410501543,2.2558099150122874,7.16860086435154,3.5630234637599254,8.201016667887254,14.06524515829709,48.891921140729934,0.7752125871086737,2.0035847712925015,2.658195563801581,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-11.67966404992378,-0.3893221349974593,0.49384682773592914,-10.895925622221206,-0.3631975207407069,0.4241269354768946,-12.964155376511346,-0.4321385125503782,0.34136870087570714,-11.411290230650362,-0.3803763410216787,0.5093111154477701,-12.959398479960988,-0.43197994933203293,0.3487096557339904,-9.251846440159596,-0.3083948813386532,0.320514010981398,-13.318417490014696,-0.44394724966715654,0.41565766502435486,1.4938468277359291,1.3413687008757071,1.50931111544777,1.3487096557339904,1.320514010981398,1.4156576650243549,0.9588772100908065,1.0103519901938531,11.065248609183332,main,16,5,4.5,15.0,1.0,0.05,2000.0,1.0,0.5,0.5
11860,593,0.05,11.745036891914184,30.0,1.0,113.33835939173946,1.0,0.19810079710287434,0.02428003969081085,1.0,0.671250258650957,0.3870039470002859,0.2818414831552639,18.28972173540981,1.4994141436699746,2.7403455728818136,0.22810275202761948,20.680703112800757,1.2237082178467005,3.1916020613061282,19.99248871131284,1.4223685835545987,2.922606731462501,50.97402696302673,0.5886802478607509,20.971176605030227,1.1818069314407145,25.672838877093987,1.154955277735016,0.5860179000522361,20.53935127658928,1.232516759311985,20.33442551112783,1.3509919305323623,33.39723202306302,0.4928066166802493,0.858185313852113,12.918644412561456,23.660799058258164,14.425163072640746,26.936243152960767,14.26417951764634,25.720797904979342,10.528651524922997,51.30968311941048,12.351098677120598,34.30441463308721,11.531534974806249,54.21427648561192,0.8588538111923425,2.489833152609341,0.8745529489439888,2.35963758267981,10.947306212873503,5.859985525836684,11.084722015024749,15.387443399138158,55.36545859417516,0.8068429990696223,1.7008735865874771,3.9948633928534245,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-11.71027826459019,-0.39034260881967303,0.4994141436699746,-9.66557448887217,-0.322185816295739,0.35099193053236233,-9.319296887199243,-0.3106432295733081,0.22370821784670047,-10.007511288687159,-0.3335837096229053,0.4223685835545987,-9.028823394969773,-0.3009607798323258,0.18180693144071447,-4.327161122906013,-0.1442387040968671,0.15495527773501605,-9.46064872341072,-0.315354957447024,0.232516759311985,1.4994141436699746,1.2237082178467005,1.4223685835545987,1.1818069314407145,1.154955277735016,1.232516759311985,0.858185313852113,0.94861622424956,11.197607118026392,main,16,6,4.5,15.0,1.0,0.05,2000.0,1.0,0.5,0.5
11851,593,0.05003797147920007,11.748884653874802,30.0,1.0,126.01261850183849,1.0,0.34133562104024995,0.052218747141722636,1.0,0.6821009798624603,0.37894923811168824,0.28496155728452766,36.12101872191413,0.8138654461026595,6.396159354220168,0.10204754679748652,36.199500794043296,0.7268114074395732,6.653771990577784,34.44964193182673,0.869303651893054,5.815114726289843,142.79219441275728,0.882605889940541,35.71861660768273,0.7416686114348471,41.645072852494295,0.7728852112015479,0.5212737909930034,36.57146662833761,0.7202294173074868,36.360872928690156,0.7209125866744497,198.1128089808135,0.8217844247647015,-0.1008718380902518,23.584546387642604,48.65749105618566,23.15810769251084,49.24089389557575,23.05201706829864,45.84726679535483,18.676728471234426,72.28711312827897,20.202255982675034,69.49747424048132,17.49249251251718,68.51934784901215,0.5895032995871432,1.2000798565977375,0.6305787797735282,1.3018506705526711,17.162588270628788,12.51100292008603,18.112324418608765,27.028354721561737,78.98410424566067,0.5471260474018744,1.015590272394705,2.68326464682356,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.121018721914133,0.20403395739713778,-0.18613455389734046,6.360872928690156,0.2120290976230052,-0.2790874133255503,6.199500794043296,0.20665002646810984,-0.2731885925604268,4.449641931826733,0.14832139772755776,-0.13069634810694597,5.718616607682733,0.19062055358942445,-0.2583313885651529,11.645072852494295,0.3881690950831432,-0.22711478879845215,6.57146662833761,0.21904888761125368,-0.2797705826925132,0.8138654461026595,0.7268114074395732,0.869303651893054,0.7416686114348471,0.7728852112015479,0.7202294173074868,-0.1008718380902518,1.0681171636612297,10.576281033409803,main,16,7,4.5,15.0,1.0,0.05,2000.0,1.0,0.5,0.5
11782,589,0.04999151247665931,11.747573765462118,30.0,1.0,132.6120023622213,0.99830220713073,0.4917837306472318,0.05650052656368061,1.0,0.7680906282456775,0.42525038058427767,0.281599953111377,20.835250527278514,1.3510474189201829,3.2740676518575698,0.1967214822588301,22.103254063791677,1.0443097169957223,4.008799025030873,19.416490160012565,1.5407353343411525,2.8188221545952468,69.4313486839866,0.9553444742591902,21.830151682384393,1.0652802690184915,27.5900567488127,1.1556397464053445,0.8605725947772637,21.022501629247376,1.1107238997043523,21.86905285704219,1.3053138792260242,71.98201439437922,0.9962104449520203,0.3091034342740039,14.418077929637679,27.25242312491935,14.246007974731167,29.960500152852187,13.891598737005882,24.941381583019247,13.433621453771547,39.71115009207828,15.683070037231975,32.76595327143712,13.857291404703528,29.226546094258044,0.9004703335486371,2.018095404763102,1.10990842028882,2.0963175193841677,6.371287866026455,4.207274966803884,3.9372606371470478,20.792272318028722,40.35330988187335,0.8216357727217587,1.5330737258997262,1.9459854051615735,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-9.164749472721486,-0.3054916490907162,0.3510474189201829,-8.130947142957812,-0.2710315714319271,0.30531387922602415,-7.8967459362083225,-0.26322486454027744,0.04430971699572228,-10.583509839987435,-0.3527836613329145,0.5407353343411525,-8.169848317615607,-0.27232827725385356,0.06528026901849149,-2.4099432511873005,-0.08033144170624335,0.1556397464053445,-8.977498370752624,-0.2992499456917541,0.11072389970435226,1.3510474189201829,1.0443097169957223,1.5407353343411525,1.0652802690184915,1.1556397464053445,1.1107238997043523,0.3091034342740039,1.1404006349181857,12.056808463189151,main,16,8,4.5,15.0,1.0,0.05,2000.0,1.0,0.5,0.5
11787,589,0.04997030626961907,11.749282482744077,30.0,1.0,130.5470340687942,1.0,0.23673824766706586,0.06798725075477899,1.0,0.8019466471123685,0.34281092372527827,0.28834637577011857,26.608301402257684,1.175772647506025,4.007089952780121,0.1515177174636947,26.794062619333708,1.0666235776932886,4.114955312238001,25.222989494665743,1.2830144403517931,3.5982793353014975,238.99137592202558,1.6268580536963535,26.623839674840724,1.1158698149800723,32.59986344549378,1.0706864728774514,0.6380743506194068,26.583653247732304,1.115916511799631,24.378511169863458,1.2136903112373019,178.54508198555448,1.2251630963950384,-0.011472785157736531,18.754405094808646,34.46219770970672,18.728750207347225,34.85937503132019,18.170361997474807,32.27561699185668,18.697722266069906,55.37065424620134,18.14867172275014,40.257550415351005,18.119691611723496,43.802143739521775,0.7692924593978067,1.5569197893445026,0.8781378549882982,1.62917497348701,46.12503630075124,5.797874319377144,20.313560245913074,23.60365600070238,75.46115419474887,0.692695167041403,1.3941285863720099,11.510856218425959,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.391698597742316,-0.11305661992474386,0.17577264750602506,-5.621488830136542,-0.1873829610045514,0.21369031123730187,-3.205937380666292,-0.10686457935554307,0.06662357769328864,-4.777010505334257,-0.1592336835111419,0.28301444035179313,-3.376160325159276,-0.1125386775053092,0.11586981498007232,2.5998634454937815,0.08666211484979272,0.07068647287745145,-3.416346752267696,-0.11387822507558987,0.11591651179963103,1.175772647506025,1.0666235776932886,1.2830144403517931,1.1158698149800723,1.0706864728774514,1.115916511799631,-0.011472785157736531,1.0912096339996025,13.006352402430508,main,16,9,4.5,15.0,1.0,0.05,2000.0,1.0,0.5,0.5
